Date,EPS
2020-12-31,$0.57
2020-09-30,$0.41
2020-06-30,$0.17
2020-03-31,$0.12
2019-12-31,$0.45
2019-09-30,$0.39
2019-06-30,$0.40
2019-03-31,$0.38
2018-12-31,$0.44
2018-09-30,$0.45
2018-06-30,$0.44
2018-03-31,$0.38
2017-12-31,$0.18
2017-09-30,$0.32
2017-06-30,$0.36
2017-03-31,$0.27
2016-12-31,$0.18
2016-09-30,$0.17
2016-06-30,$0.23
2016-03-31,$0.22
2015-12-31,$0.27
2015-09-30,$0.25
2015-06-30,$0.27
2015-03-31,$0.26
2014-12-31,$0.28
2014-09-30,$0.21
2014-06-30,$0.24
2014-03-31,$0.26
2013-12-31,$0.25
2013-09-30,$0.29
2013-06-30,$0.22
2013-03-31,$0.21
2012-12-31,$0.22
2012-09-30,$0.23
2012-06-30,$0.24
2012-03-31,$0.20
2011-12-31,$0.21
2011-09-30,$0.22
2011-06-30,$0.25
2011-03-31,$0.19
2010-12-31,$0.32
2010-09-30,$0.20
2010-06-30,$0.03
2010-03-31,$-0.11
2009-12-31,$-0.05
2009-09-30,$-0.52
2009-06-30,$-0.68
2009-03-31,$-1.09
2008-12-31,$-1.10
2008-09-30,$-0.10
2008-06-30,$-2.70
2008-03-31,$0.54
2007-12-31,$0.07
2007-09-30,$0.54
2007-06-30,$0.84
2007-03-31,$0.87
2006-12-31,$0.36
2006-09-30,$0.76
2006-06-30,$0.75
2006-03-31,$0.70
2005-12-31,$0.72
2005-09-30,$0.67
2005-06-30,$0.70
2005-03-31,$0.64
