Date,EPS
2020-12-31,$7.43
2020-09-30,$8.47
2020-06-30,$4.42
2020-03-31,$2.55
2019-12-31,$5.06
2019-09-30,$5.15
2019-06-30,$6.08
2019-03-31,$5.44
2018-12-31,$4.96
2018-09-30,$5.10
2018-06-30,$4.42
2018-03-31,$3.63
2017-12-31,$2.18
2017-09-30,$2.79
2017-06-30,$2.32
2017-03-31,$1.91
2016-12-31,$1.89
2016-09-30,$2.12
2016-06-30,$1.78
2016-03-31,$1.52
2015-12-31,$1.68
2015-09-30,$1.57
2015-06-30,$1.66
2015-03-31,$1.71
2014-12-31,$1.08
2014-09-30,$1.24
2014-06-30,$1.04
2014-03-31,$1.95
2013-12-31,$1.25
2013-09-30,$1.46
2013-06-30,$1.06
2013-03-31,$0.90
2012-12-31,$1.13
2012-09-30,$0.94
2012-06-30,$1.06
2012-03-31,$0.78
2011-12-31,$0.82
2011-09-30,$0.86
2011-06-30,$1.50
2011-03-31,$0.76
2010-12-31,$0.41
2010-09-30,$0.89
2010-06-30,$0.50
2010-03-31,$0.44
2009-12-31,$0.17
2009-09-30,$0.61
2009-06-30,$0.24
2009-03-31,$-0.36
2008-12-31,$0.00
2008-09-30,$0.77
2008-06-30,$0.61
2008-03-31,$0.78
2007-12-31,$0.88
2007-09-30,$1.03
2007-06-30,$0.61
2007-03-31,$0.76
2006-12-31,$0.76
2006-09-30,$0.68
2006-06-30,$0.36
2006-03-31,$0.58
2005-12-31,$0.67
2005-09-30,$0.60
2005-06-30,$0.54
2005-03-31,$0.59
