Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,29.072552,29.378500,29.042704,29.311340,22.614069,459117
2010-01-05,29.288954,29.363577,28.938232,29.259106,22.573772,408863
2010-01-06,29.214333,29.423273,28.968082,29.147173,22.487410,358610
2010-01-07,29.147173,30.020245,28.997931,29.833693,23.017071,464209
2010-01-08,29.699373,29.863541,29.356113,29.460585,22.729212,413554
2010-01-11,29.654600,29.878464,29.311340,29.647139,22.873144,523843
2010-01-12,29.527742,29.878464,29.333727,29.550131,22.798300,547965
2010-01-13,29.557592,29.766533,29.259106,29.542667,22.792543,404307
2010-01-14,29.542667,30.773924,29.147173,30.482899,23.517941,789852
2010-01-15,30.527672,31.147032,30.363504,30.385891,23.443098,892638
2010-01-19,30.341118,30.490360,30.162025,30.385891,23.443098,591518
2010-01-20,30.191875,30.609756,29.997858,30.438126,23.483397,364774
2010-01-21,30.550058,31.236576,30.244110,30.885855,23.828829,584148
2010-01-22,30.975401,30.975401,30.184414,30.303806,23.379770,657049
2010-01-25,30.639605,30.803772,30.027708,30.393353,23.448856,353115
2010-01-26,30.445587,30.684378,30.005322,30.005322,23.149490,275524
2010-01-27,30.005322,30.594831,29.908314,30.579906,23.592785,307150
2010-01-28,30.714226,30.714226,29.938162,30.199337,23.299173,260113
2010-01-29,30.266497,30.370968,29.527742,29.535206,22.786783,550913
2010-02-01,29.654600,29.915775,29.482969,29.639675,22.867390,439015
2010-02-02,29.475508,29.624750,29.027779,29.288954,22.596804,594600
2010-02-03,29.214333,29.274031,28.766603,28.953157,22.337729,376165
2010-02-04,28.744217,28.826302,28.206942,28.303949,21.836851,643782
2010-02-05,28.318874,28.788990,28.020388,28.684521,22.130470,465549
2010-02-08,28.699444,28.699444,28.177094,28.199480,21.756256,320283
2010-02-09,28.557663,28.587511,28.214403,28.445730,21.946230,316933
2010-02-10,28.953157,29.288954,28.647209,28.900923,22.297430,592456
2010-02-11,28.766603,29.072552,28.654671,29.072552,22.429844,250464
2010-02-12,28.766603,29.177023,28.654671,29.162098,22.498922,336766
2010-02-16,29.139711,29.557592,28.997931,29.557592,22.804052,302460
2010-02-17,29.594904,29.863541,29.378500,29.669523,22.890411,417306
2010-02-18,29.751608,29.848616,29.617289,29.721760,22.930714,238403
2010-02-19,29.766533,30.035170,29.639675,29.856077,23.034342,466353
2010-02-22,30.027708,30.378429,29.900850,30.266497,23.350981,388494
2010-02-23,30.117252,30.408278,29.982935,30.139641,23.253117,348961
2010-02-24,30.296345,30.594831,29.975471,30.594831,23.604300,261855
2010-02-25,30.273958,30.527672,30.191875,30.423203,23.471884,217900
2010-02-26,30.482899,30.482899,30.139641,30.229185,23.322201,367052
2010-03-01,30.236649,30.236649,29.915775,30.087404,23.212807,292409
2010-03-02,30.147102,30.370968,29.990396,30.139641,23.253117,250464
2010-03-03,30.281422,30.356043,30.050095,30.094868,23.218573,253010
2010-03-04,30.169489,30.169489,29.938162,30.050095,23.184032,306882
2010-03-05,30.050095,30.520210,29.975471,30.512749,23.540974,373887
2010-03-08,30.885855,30.885855,30.050095,30.221724,23.451223,383401
2010-03-09,30.042631,30.229185,29.938162,29.997858,23.277500,329530
2010-03-10,29.975471,30.244110,29.938162,30.132177,23.381737,501330
2010-03-11,30.035170,30.102329,29.871002,29.975471,23.260134,392514
2010-03-12,30.035170,30.266497,29.341188,29.773994,23.103796,1224847
2010-03-15,29.796381,29.975471,29.535206,29.841154,23.155912,539657
2010-03-16,29.975471,30.453051,29.878464,30.415739,23.601767,628773
2010-03-17,30.579906,30.960478,30.348579,30.863468,23.949196,445850
2010-03-18,30.930628,30.967939,30.654528,30.915705,23.989727,216023
2010-03-19,31.027636,31.027636,30.378429,30.661991,23.792856,932171
2010-03-22,30.512749,31.079870,30.445587,31.057486,24.099751,389298
2010-03-23,31.169416,31.199266,30.773924,31.147032,24.169233,286646
2010-03-24,31.057486,31.079870,30.617218,30.706764,23.827602,208921
2010-03-25,31.005251,31.229115,30.490360,30.624680,23.763901,489135
2010-03-26,30.781385,30.915705,30.199337,30.385891,23.578609,370134
2010-03-29,30.564983,30.684378,30.065018,30.438126,23.619144,262123
2010-03-30,30.550058,30.788847,30.356043,30.535133,23.694422,297903
2010-03-31,30.505285,31.057486,30.505285,30.699301,23.821802,428161
2010-04-01,30.915705,31.132107,30.341118,30.699301,23.821802,202086
2010-04-05,30.676914,30.736612,30.438126,30.736612,23.850761,263999
2010-04-06,30.505285,31.154493,30.408278,31.094795,24.128704,330200
2010-04-07,31.176880,31.229115,30.632141,30.870932,23.954985,326313
2010-04-08,30.669453,31.169416,30.602293,31.050022,24.093960,335694
