Date,EPS
2020-12-31,$3.52
2020-09-30,$2.75
2020-06-30,$1.74
2020-03-31,$1.93
2019-12-31,$3.59
2019-09-30,$3.47
2019-06-30,$3.34
2019-03-31,$3.35
2018-12-31,$3.72
2018-09-30,$3.53
2018-06-30,$3.26
2018-03-31,$2.23
2017-12-31,$2.02
2017-09-30,$2.21
2017-06-30,$2.35
2017-03-31,$2.12
2016-12-31,$1.97
2016-09-30,$2.10
2016-06-30,$1.98
2016-03-31,$1.73
2015-12-31,$1.62
2015-09-30,$1.93
2015-06-30,$1.98
2015-03-31,$1.65
2014-12-31,$1.92
2014-09-30,$1.91
2014-06-30,$1.98
2014-03-31,$1.61
2013-12-31,$1.56
2013-09-30,$2.11
2013-06-30,$2.55
2013-03-31,$1.98
2012-12-31,$2.16
2012-09-30,$2.17
2012-06-30,$1.71
2012-03-31,$1.50
2011-12-31,$1.02
2011-09-30,$1.32
2011-06-30,$2.42
2011-03-31,$1.59
2010-12-31,$1.60
2010-09-30,$1.48
2010-06-30,$1.46
2010-03-31,$1.15
2009-12-31,$1.07
2009-09-30,$0.97
2009-06-30,$0.36
2009-03-31,$0.49
2008-12-31,$0.93
2008-09-30,$0.82
2008-06-30,$1.44
2008-03-31,$1.82
2007-12-31,$0.60
2007-09-30,$1.83
2007-06-30,$1.95
2007-03-31,$1.57
2006-12-31,$1.88
2006-09-30,$1.85
2006-06-30,$1.87
2006-03-31,$1.77
2005-12-31,$1.78
2005-09-30,$1.64
2005-06-30,$1.69
2005-03-31,$1.62
