Date,Shares
2020-12-31,389
2020-09-30,387
2020-06-30,385
2020-03-31,393
2019-12-31,325
2019-09-30,385
2019-06-30,285
2019-03-31,236
2018-12-31,146
2018-09-30,163
2018-06-30,123
2018-03-31,101
2017-12-31,67
2017-09-30,73
2017-06-30,57
2017-03-31,46
2016-12-31,21
2016-09-30,30
2016-06-30,8
2016-03-31,0
