Date,EBITDA
2020-12-31,$144
2020-09-30,$159
2020-06-30,$165
2020-03-31,$171
2019-12-31,$177
2019-09-30,$162
2019-06-30,$147
2019-03-31,$130
2018-12-31,$106
2018-09-30,$88
2018-06-30,$64
2018-03-31,$48
2017-12-31,$41
2017-09-30,$34
2017-06-30,$24
2017-03-31,$15
2016-12-31,$11
2016-09-30,$6
2016-06-30,$-3
2016-03-31,$-2
