Date,EPS
2020-12-31,$5.96
2020-09-30,$1.86
2020-06-30,$2.21
2020-03-31,$-1.01
2019-12-31,$1.07
2019-09-30,$0.83
2019-06-30,$0.61
2019-03-31,$1.03
2018-12-31,$0.53
2018-09-30,$1.05
2018-06-30,$1.21
2018-03-31,$2.78
2017-12-31,$1.17
2017-09-30,$1.11
2017-06-30,$0.68
2017-03-31,$1.18
2016-12-31,$2.32
2016-09-30,$1.98
2016-06-30,$0.61
2016-03-31,$1.11
2015-12-31,$1.86
2015-09-30,$1.09
2015-06-30,$1.54
2015-03-31,$1.40
2014-12-31,$1.58
2014-09-30,$1.84
2014-06-30,$1.61
2014-03-31,$1.59
2013-12-31,$1.52
2013-09-30,$1.35
2013-06-30,$2.17
2013-03-31,$1.46
2012-12-31,$1.20
2012-09-30,$0.78
2012-06-30,$0.87
2012-03-31,$0.91
2011-12-31,$1.37
2011-09-30,$0.98
2011-06-30,$0.76
2011-03-31,$1.13
2010-12-31,$1.75
2010-09-30,$-0.01
2010-06-30,$0.99
2010-03-31,$1.08
2009-12-31,$1.18
2009-09-30,$0.93
2009-06-30,$0.16
2009-03-31,$0.51
2008-12-31,$0.64
2008-09-30,$0.48
2008-06-30,$0.88
2008-03-31,$-1.42
2007-12-31,$0.39
2007-09-30,$-0.32
2007-06-30,$0.30
2007-03-31,$0.29
2006-12-31,$-0.11
2006-09-30,$-0.42
2006-06-30,$0.84
2006-03-31,$0.96
2005-12-31,$0.79
2005-09-30,$1.34
2005-06-30,$-0.03
2005-03-31,$1.27
