Date,EPS
2020-12-31,$-0.10
2020-09-30,$0.48
2020-06-30,$0.38
2020-03-31,$0.32
2019-12-31,$0.24
2019-09-30,$0.46
2019-06-30,$0.45
2019-03-31,$0.42
2018-12-31,$0.59
2018-09-30,$0.58
2018-06-30,$0.55
2018-03-31,$0.56
2017-12-31,$0.36
2017-09-30,$0.64
2017-06-30,$0.29
2017-03-31,$0.40
2016-12-31,$0.39
2016-09-30,$0.65
2016-06-30,$0.41
2016-03-31,$0.45
2015-12-31,$0.67
2015-09-30,$0.58
2015-06-30,$0.80
2015-03-31,$0.80
2014-12-31,$0.96
2014-09-30,$0.89
2014-06-30,$0.98
2014-03-31,$0.88
2013-12-31,$0.92
2013-09-30,$0.80
2013-06-30,$0.61
2013-03-31,$0.63
2012-12-31,$0.63
2012-09-30,$0.10
2012-06-30,$0.48
2012-03-31,$0.55
2011-12-31,$0.48
2011-09-30,$0.46
2011-06-30,$0.58
2011-03-31,$0.53
2010-12-31,$0.54
2010-09-30,$0.47
2010-06-30,$0.40
2010-03-31,$0.42
2009-12-31,$0.39
2009-09-30,$0.39
2009-06-30,$0.27
2009-03-31,$0.18
2008-12-31,$0.00
2008-09-30,$0.39
2008-06-30,$0.40
2008-03-31,$0.33
2007-12-31,$0.38
2007-09-30,$0.39
2007-06-30,$0.36
2007-03-31,$0.35
2006-12-31,$0.35
2006-09-30,$0.30
2006-06-30,$-0.40
2006-03-31,$0.30
2005-12-31,$0.24
2005-09-30,$0.30
2005-06-30,$-0.09
2005-03-31,$0.28
