Date,EPS
2020-12-31,$2.12
2020-09-30,$3.70
2020-06-30,$-6.12
2020-03-31,$-0.70
2019-12-31,$2.74
2019-09-30,$3.44
2019-06-30,$1.71
2019-03-31,$2.22
2018-12-31,$2.00
2018-09-30,$3.90
2018-06-30,$0.46
2018-03-31,$3.14
2017-12-31,$8.56
2017-09-30,$5.09
2017-06-30,$1.12
2017-03-31,$3.09
2016-12-31,$0.67
2016-09-30,$4.07
2016-06-30,$2.04
2016-03-31,$2.93
2015-12-31,$1.61
2015-09-30,$3.16
2015-06-30,$3.03
2015-03-31,$4.37
2014-12-31,$-2.57
2014-09-30,$0.99
2014-06-30,$2.22
2014-03-31,$2.59
2013-12-31,$-0.89
2013-09-30,$2.04
2013-06-30,$-1.12
2013-03-31,$-1.58
2012-12-31,$-0.27
2012-09-30,$-1.34
2012-06-30,$4.69
2012-03-31,$-2.03
2011-12-31,$1.26
2011-09-30,$3.18
2011-06-30,$1.58
2011-03-31,$1.10
2010-12-31,$0.01
2010-09-30,$2.46
2010-06-30,$1.70
2010-03-31,$1.15
2009-12-31,$4.02
2009-09-30,$2.35
2009-06-30,$1.25
2009-03-31,$0.01
2008-12-31,$-3.78
2008-09-30,$-0.25
2008-06-30,$1.32
2008-03-31,$0.18
2007-12-31,$1.65
2007-09-30,$1.88
2007-06-30,$1.80
2007-03-31,$2.18
2006-12-31,$1.85
2006-09-30,$2.38
2006-06-30,$0.89
2006-03-31,$1.38
2005-12-31,$0.78
2005-09-30,$2.59
2005-06-30,$1.48
2005-03-31,$1.49
