Date,EPS
2020-12-31,$2.28
2020-09-30,$1.18
2020-06-30,$1.70
2020-03-31,$3.29
2019-12-31,$1.60
2019-09-30,$0.93
2019-06-30,$1.14
2019-03-31,$2.70
2018-12-31,$1.43
2018-09-30,$0.60
2018-06-30,$0.19
2018-03-31,$2.37
2017-12-31,$-0.04
2017-09-30,$0.72
2017-06-30,$2.93
2017-03-31,$1.09
2016-12-31,$1.68
2016-09-30,$1.18
2016-06-30,$1.11
2016-03-31,$1.19
2015-12-31,$2.08
2015-09-30,$1.04
2015-06-30,$0.62
2015-03-31,$1.14
2014-12-31,$1.55
2014-09-30,$1.04
2014-06-30,$1.01
2014-03-31,$1.06
2013-12-31,$1.13
2013-09-30,$0.82
2013-06-30,$0.76
2013-03-31,$0.82
2012-12-31,$0.93
2012-09-30,$0.62
2012-06-30,$0.73
2012-03-31,$0.71
2011-12-31,$0.82
2011-09-30,$0.59
2011-06-30,$0.75
2011-03-31,$0.71
2010-12-31,$0.69
2010-09-30,$0.51
2010-06-30,$0.54
2010-03-31,$0.63
2009-12-31,$0.69
2009-09-30,$0.41
2009-06-30,$0.51
2009-03-31,$0.96
2008-12-31,$0.01
2008-09-30,$0.40
2008-06-30,$3.71
2008-03-31,$0.68
2007-12-31,$0.61
2007-09-30,$0.64
2007-06-30,$0.75
2007-03-31,$0.66
2006-12-31,$0.67
2006-09-30,$0.32
2006-06-30,$0.57
2006-03-31,$0.57
2005-12-31,$0.65
2005-09-30,$0.36
2005-06-30,$0.57
2005-03-31,$0.59
