Date,EPS
2020-12-31,$0.27
2020-09-30,$-2.78
2020-06-30,$-0.34
2020-03-31,$-0.41
2019-12-31,$-1.10
2019-09-30,$0.32
2019-06-30,$0.21
2019-03-31,$0.59
2018-12-31,$-0.45
2018-09-30,$0.58
2018-06-30,$0.53
2018-03-31,$0.22
2017-12-31,$0.33
2017-09-30,$0.54
2017-06-30,$0.36
2017-03-31,$0.77
2016-12-31,$1.03
2016-09-30,$0.63
2016-06-30,$0.81
2016-03-31,$0.36
2015-12-31,$0.65
2015-09-30,$0.19
2015-06-30,$0.60
2015-03-31,$0.67
2014-12-31,$1.11
2014-09-30,$0.59
2014-06-30,$0.84
2014-03-31,$0.76
2013-12-31,$1.15
2013-09-30,$1.02
2013-06-30,$0.81
2013-03-31,$1.82
2012-12-31,$1.64
2012-09-30,$0.97
2012-06-30,$0.95
2012-03-31,$0.90
2011-12-31,$2.27
2011-09-30,$0.71
2011-06-30,$0.90
2011-03-31,$0.78
2010-12-31,$1.61
2010-09-30,$0.80
2010-06-30,$0.62
2010-03-31,$0.58
2009-12-31,$1.29
2009-09-30,$0.84
2009-06-30,$0.81
2009-03-31,$0.42
2008-12-31,$1.13
2008-09-30,$0.33
2008-06-30,$0.64
2008-03-31,$0.52
2007-12-31,$0.74
2007-09-30,$0.62
2007-06-30,$0.53
2007-03-31,$0.51
2006-12-31,$0.47
2006-09-30,$0.48
2006-06-30,$0.45
2006-03-31,$2.03
2005-12-31,$0.53
2005-09-30,$0.45
2005-06-30,$0.44
2005-03-31,$0.36
