Date,EBIT
2020-12-31,"$-1,261"
2020-09-30,"$-3,843"
2020-06-30,"$-2,522"
2020-03-31,"$6,252"
2019-12-31,"$-1,372"
2019-09-30,$804
2019-06-30,$469
2019-03-31,$-953
2018-12-31,"$1,787"
2018-09-30,$-368
2018-06-30,$-317
2018-03-31,$-113
2017-12-31,$-222
2017-09-30,$-124
2017-06-30,$321
2017-03-31,$-590
2016-12-31,
2016-09-30,$-252
2016-06-30,"$-2,240"
2015-12-31,
