Date,EPS
2020-12-31,$0.45
2020-09-30,$0.41
2020-06-30,$0.09
2020-03-31,$0.18
2019-12-31,$0.39
2019-09-30,$0.36
2019-06-30,$0.09
2019-03-31,$0.44
2018-12-31,$0.28
2018-09-30,$0.65
2018-06-30,$0.59
2018-03-31,$0.62
2017-12-31,$1.00
2017-09-30,$0.65
2017-06-30,$0.58
2017-03-31,$0.52
2016-12-31,$0.56
2016-09-30,$0.58
2016-06-30,$0.54
2016-03-31,$0.38
2015-12-31,$0.48
2015-09-30,$0.58
2015-06-30,$0.60
2015-03-31,$0.60
2014-12-31,$0.62
2014-09-30,$0.59
2014-06-30,$0.63
2014-03-31,$0.43
2013-12-31,$0.65
2013-09-30,$0.51
2013-06-30,$0.45
2013-03-31,$0.49
2012-12-31,$0.34
2012-09-30,$0.38
2012-06-30,$0.34
2012-03-31,$0.43
2011-12-31,$0.44
2011-09-30,$0.36
2011-06-30,$0.39
2011-03-31,$0.38
2010-12-31,$0.39
2010-09-30,$0.32
2010-06-30,$0.09
2010-03-31,$0.21
2009-12-31,$0.26
2009-09-30,$0.24
2009-06-30,$0.18
2009-03-31,$0.08
2008-12-31,$0.08
2008-09-30,$0.33
2008-06-30,$0.41
2008-03-31,$0.39
2007-12-31,$0.42
2007-09-30,$0.41
2007-06-30,$0.43
2007-03-31,$0.38
2006-12-31,$0.40
2006-09-30,$0.13
2006-06-30,$0.29
2006-03-31,$0.27
2005-12-31,$-0.01
2005-09-30,$0.19
2005-06-30,$0.17
2005-03-31,$0.18
