Date,EPS
2020-12-31,$1.77
2020-09-30,$1.40
2020-06-30,$0.50
2020-03-31,$1.05
2019-12-31,$2.15
2019-09-30,$2.07
2019-06-30,$1.95
2019-03-31,$1.87
2018-12-31,$1.64
2018-09-30,$1.73
2018-06-30,$1.63
2018-03-31,$1.68
2017-12-31,$-7.16
2017-09-30,$1.42
2017-06-30,$1.28
2017-03-31,$1.48
2016-12-31,$1.14
2016-09-30,$1.24
2016-06-30,$1.24
2016-03-31,$1.10
2015-12-31,$1.03
2015-09-30,$1.35
2015-06-30,$1.51
2015-03-31,$1.51
2014-12-31,$0.06
2014-09-30,$0.88
2014-06-30,$0.03
2014-03-31,$1.23
2013-12-31,$0.77
2013-09-30,$1.00
2013-06-30,$1.34
2013-03-31,$1.23
2012-12-31,$0.39
2012-09-30,$0.15
2012-06-30,$0.95
2012-03-31,$0.95
2011-12-31,$0.32
2011-09-30,$1.23
2011-06-30,$1.09
2011-03-31,$0.99
2010-12-31,$0.42
2010-09-30,$0.72
2010-06-30,$0.90
2010-03-31,$1.50
2009-12-31,$-8.39
2009-09-30,$-2.70
2009-06-30,$4.90
2009-03-31,$-1.80
2008-12-31,$-34.40
2008-09-30,$-6.10
2008-06-30,$-5.50
2008-03-31,$-10.30
2007-12-31,$-20.20
2007-09-30,$4.40
2007-06-30,$12.40
2007-03-31,$10.10
2006-12-31,$10.40
2006-09-30,$11.00
2006-06-30,$10.50
2006-03-31,$11.20
2005-12-31,$13.60
2005-09-30,$13.80
2005-06-30,$9.70
2005-03-31,$10.40
