Date,EPS
2020-12-31,$0.58
2020-09-30,$0.27
2020-06-30,$0.35
2020-03-31,$-0.33
2019-12-31,$0.24
2019-09-30,$0.23
2019-06-30,$0.23
2019-03-31,$0.36
2018-12-31,$0.13
2018-09-30,$0.09
2018-06-30,$-0.20
2018-03-31,$0.28
2017-12-31,$0.41
2017-09-30,$0.26
2017-06-30,$0.53
2017-03-31,$-0.58
2016-12-31,$0.35
2016-09-30,$0.43
2016-06-30,$0.46
2016-03-31,$-0.04
2015-12-31,$-0.01
2015-09-30,$-0.14
2015-06-30,$0.15
2015-03-31,$0.23
2014-12-31,$0.04
2014-09-30,$0.17
2014-06-30,$0.22
2014-03-31,$0.00
2013-12-31,$0.00
2013-09-30,$0.00
2013-06-30,$0.00
2012-12-31,$0.00
2011-12-31,$0.00
