Date,EPS
2020-12-31,$11.16
2020-09-30,$8.86
2020-06-30,$12.39
2020-03-31,$-25.37
2019-12-31,$2.27
2019-09-30,$6.27
2019-06-30,$20.46
2019-03-31,$30.39
2018-12-31,$-46.93
2018-09-30,$19.07
2018-06-30,$19.44
2018-03-31,$11.04
2017-12-31,$10.48
2017-09-30,$-20.90
2017-06-30,$6.60
2017-03-31,$9.67
2016-12-31,$4.55
2016-09-30,$10.09
2016-06-30,$4.99
2016-03-31,$9.96
2015-12-31,$9.84
2015-09-30,$6.07
2015-06-30,$11.40
2015-03-31,$7.82
2014-12-31,$8.66
2014-09-30,$11.40
2014-06-30,$9.06
2014-03-31,$12.28
2013-12-31,$12.24
2013-09-30,$6.75
2013-06-30,$6.78
2013-03-31,$11.67
2012-12-31,$-19.44
2012-09-30,$7.41
2012-06-30,$6.45
2012-03-31,$51.06
2011-12-31,$4.52
2011-09-30,$2.03
2011-06-30,$1.68
2011-03-31,$7.97
2010-12-31,$4.29
2010-09-30,$4.07
2010-06-30,$7.24
2010-03-31,$6.25
2009-12-31,$14.06
2009-09-30,$5.28
2009-06-30,$4.80
2009-03-31,$4.36
2008-12-31,$4.88
2008-09-30,$-0.93
2008-06-30,$1.49
2008-03-31,$9.39
2007-12-31,$5.83
2007-09-30,$6.90
2007-06-30,$6.18
2007-03-31,$10.45
2006-12-31,$5.94
2006-09-30,$5.22
2006-06-30,$8.01
2006-03-31,$6.47
2005-12-31,$5.75
2005-09-30,$-10.11
2005-06-30,$3.42
2005-03-31,$6.65
