Date,EPS
2020-11-30,$1.05
2020-08-31,$1.07
2020-05-31,$0.16
2020-02-29,$0.37
2019-11-30,$0.60
2019-08-31,$0.15
2019-05-31,$2.14
2019-02-28,$0.14
2018-11-30,$0.19
2018-09-30,$0.55
2018-06-30,$2.03
2018-05-31,$2.03
2018-03-31,$0.34
2018-02-28,$0.34
2017-12-31,$-0.73
2017-11-30,$-0.73
2017-09-30,$0.27
2017-06-30,$0.16
2017-03-31,$0.75
2016-12-31,$0.38
2016-09-30,$0.41
2016-06-30,$0.15
2016-03-31,$-0.60
2015-12-31,$0.18
2015-09-30,$-0.47
2015-06-30,$0.04
2015-03-31,$0.99
2014-12-31,$-0.02
2014-09-30,$0.14
2014-06-30,$0.17
2014-03-31,$0.25
2013-12-31,$-0.17
2013-09-30,$0.01
2013-06-30,$0.14
2013-03-31,$1.08
2012-12-31,$1.85
2012-09-30,$0.43
2012-06-30,$-0.81
2012-03-31,$1.97
2011-12-31,$0.50
2011-09-30,$-1.19
2011-06-30,$0.75
2011-03-31,$0.04
2010-12-31,$8.41
2010-09-30,$1.17
2010-06-30,$-0.97
2010-03-31,$0.78
2009-12-31,$-0.33
2009-09-30,$1.50
2009-06-30,$1.67
2009-03-31,$-0.59
2008-12-31,$-11.70
2008-09-30,$0.37
2008-06-30,$0.76
2008-03-31,$-0.43
2007-12-31,$1.92
2007-09-30,$0.02
2007-06-30,$0.12
2007-03-31,$0.04
2006-12-31,$0.05
2006-09-30,$0.27
2006-06-30,$0.17
2006-03-31,$0.36
2005-12-31,$1.14
2005-09-30,$0.47
2005-06-30,$5.52
2005-03-31,$0.01
