Date,EPS
2020-12-31,$1.81
2020-09-30,$1.66
2020-06-30,$1.96
2020-03-31,$1.01
2019-12-31,$1.30
2019-09-30,$1.27
2019-06-30,$1.23
2019-03-31,$1.39
2018-12-31,$0.81
2018-09-30,$1.17
2018-06-30,$1.30
2018-03-31,$1.45
2017-12-31,$0.27
2017-09-30,$0.93
2017-06-30,$0.87
2017-03-31,$1.00
2016-12-31,$0.81
2016-09-30,$0.81
2016-06-30,$0.75
2016-03-31,$0.55
2015-12-31,$0.39
2015-09-30,$0.48
2015-06-30,$0.85
2015-03-31,$1.18
2014-12-31,$-0.89
2014-09-30,$0.83
2014-06-30,$0.92
2014-03-31,$0.74
2013-12-31,$0.02
2013-09-30,$0.45
2013-06-30,$0.41
2013-03-31,$0.48
2012-12-31,$0.30
2012-09-30,$-0.55
2012-06-30,$0.29
2012-03-31,$-0.06
2011-12-31,$-0.04
2011-09-30,$1.15
2011-06-30,$-0.38
2011-03-31,$0.50
2010-12-31,$0.62
2010-09-30,$-0.07
2010-06-30,$1.09
2010-03-31,$0.99
2009-12-31,$0.52
2009-09-30,$0.38
2009-06-30,$-1.10
2009-03-31,$-0.57
2008-12-31,$-2.33
2008-11-30,$0.00
2008-09-30,$7.38
2008-08-31,$1.32
2008-06-30,$1.02
2008-05-31,$0.95
2008-03-31,$1.26
2008-02-29,$1.45
2007-12-31,$-3.50
2007-11-30,$0.00
2007-08-31,$1.44
2007-05-31,$2.45
2007-02-28,$2.51
2006-11-30,$0.00
2006-08-31,$1.75
2006-05-31,$1.75
2006-02-28,$1.48
2005-11-30,$0.00
2005-08-31,$0.13
2005-05-31,$0.86
2005-02-28,$1.29
