Date,EPS
2020-12-31,$13.27
2020-09-30,$14.03
2020-06-30,$14.74
2020-03-31,$5.46
2019-12-31,$9.55
2019-09-30,$11.27
2019-06-30,$10.56
2019-03-31,$9.67
2018-12-31,$7.61
2018-09-30,$9.80
2018-06-30,$7.77
2018-03-31,$8.35
2017-12-31,$7.54
2017-09-30,$5.58
2017-06-30,$11.21
2017-03-31,$5.63
2016-12-31,$4.38
2016-09-30,$4.28
2016-06-30,$5.77
2016-03-31,$4.34
2015-12-31,$3.56
2015-09-30,$4.66
2015-06-30,$3.71
2015-03-31,$5.59
2014-12-31,$5.69
2014-09-30,$2.76
2014-06-30,$2.77
2014-03-31,$2.34
2013-12-31,$2.75
2013-09-30,$4.26
2013-06-30,$4.56
2013-03-31,$5.78
2012-12-31,$1.96
2012-09-30,$3.85
2012-06-30,$3.66
2012-03-31,$3.45
2011-12-31,$2.98
2011-09-30,$7.86
2011-06-30,$2.04
2011-03-31,$5.92
2010-12-31,$2.88
2010-09-30,$2.66
2010-06-30,$2.74
2010-03-31,$10.22
2009-12-31,$1.83
2009-09-30,$7.90
2009-06-30,$0.59
2009-03-31,$0.83
2008-12-31,$1.25
2008-09-30,$1.87
2008-06-30,$2.51
2008-03-31,$3.10
2007-12-31,$2.50
2007-09-30,$2.17
2007-06-30,$2.96
2007-03-31,$2.78
2006-12-31,$3.17
2006-09-30,$3.16
2006-06-30,$3.04
2006-03-31,$2.75
2005-12-31,$2.67
2005-09-30,$2.87
2005-06-30,$2.88
2005-03-31,$2.40
