Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,166.800003,170.039993,166.710007,170.039993,160.847366,8100
2010-01-05,169.770004,174.660004,169.179993,174.309998,164.886444,22700
2010-01-06,173.000000,179.710007,170.759995,179.699997,169.985138,27600
2010-01-07,179.009995,183.970001,178.130005,178.589996,168.935120,21200
2010-01-08,176.619995,179.830002,174.229996,177.179993,167.601349,10100
2010-01-11,179.470001,179.990005,174.380005,178.669998,169.010773,5900
2010-01-12,175.720001,179.429993,175.720001,178.080002,168.452652,4200
2010-01-13,173.029999,179.550003,173.029999,178.990005,169.313492,6200
2010-01-14,179.199997,180.210007,176.039993,179.990005,170.259415,6800
2010-01-15,178.029999,179.639999,173.440002,177.000000,167.431030,22000
2010-01-19,175.100006,178.949997,175.100006,178.660004,169.001343,9600
2010-01-20,177.929993,178.710007,176.429993,176.860001,167.298599,4400
2010-01-21,175.410004,176.500000,170.210007,175.029999,165.567566,14900
2010-01-22,173.229996,176.220001,173.229996,173.820007,164.423019,5200
2010-01-25,174.509995,179.279999,174.509995,176.759995,167.204041,3500
2010-01-26,174.289993,179.490005,172.029999,173.020004,163.666229,6000
2010-01-27,172.009995,176.119995,172.009995,176.119995,166.598648,4800
2010-01-28,177.380005,177.380005,172.000000,172.639999,163.306778,3600
2010-01-29,172.830002,173.270004,167.369995,167.710007,158.643295,24200
2010-02-01,170.389999,174.690002,170.389999,171.149994,161.897324,42800
2010-02-02,172.919998,174.000000,170.500000,172.270004,162.956757,29500
2010-02-03,174.979996,174.979996,171.000000,172.000000,162.701385,27600
2010-02-04,172.729996,172.729996,168.240005,168.240005,159.144638,37800
2010-02-05,169.000000,173.279999,164.259995,170.149994,160.951401,56400
2010-02-08,171.199997,171.910004,169.210007,169.210007,160.062241,22000
2010-02-09,170.410004,174.820007,168.830002,170.000000,160.809464,26100
2010-02-10,170.500000,171.869995,169.399994,171.869995,162.578384,6500
2010-02-11,171.059998,172.710007,170.789993,171.880005,162.587921,4000
2010-02-12,170.000000,172.169998,169.220001,172.169998,162.862228,13700
2010-02-16,174.990005,175.850006,173.589996,175.850006,166.343231,8000
2010-02-17,175.850006,175.889999,173.059998,175.429993,165.945923,4900
2010-02-18,174.830002,176.850006,172.389999,174.839996,165.387848,15400
2010-02-19,175.110001,176.250000,174.059998,175.610001,166.116211,6300
2010-02-22,176.630005,177.369995,173.649994,177.039993,167.468872,2400
2010-02-23,177.000000,181.139999,176.250000,181.139999,171.347214,24300
2010-02-24,181.139999,183.770004,179.350006,181.600006,171.782379,9200
2010-02-25,179.210007,182.899994,178.649994,181.000000,171.214828,8500
2010-02-26,180.309998,183.000000,179.820007,182.990005,173.097244,11600
2010-03-01,183.100006,184.839996,179.630005,180.500000,170.741867,19200
2010-03-02,182.309998,182.889999,180.000000,180.770004,170.997299,15000
2010-03-03,180.570007,182.429993,179.100006,180.000000,170.268845,18100
2010-03-04,181.309998,181.309998,180.000000,180.589996,170.827011,7900
2010-03-05,180.729996,186.000000,180.610001,185.399994,175.376938,13100
2010-03-08,186.000000,198.789993,185.800003,196.660004,186.028183,35300
2010-03-09,196.460007,202.110001,193.449997,200.600006,189.755203,24000
2010-03-10,199.669998,202.160004,197.470001,200.000000,189.187637,14900
2010-03-11,199.699997,200.720001,196.190002,200.000000,189.471832,13300
2010-03-12,199.649994,201.369995,198.800003,199.570007,189.064514,10200
2010-03-15,198.000000,203.000000,197.100006,201.270004,190.675034,24800
2010-03-16,201.009995,202.850006,197.949997,201.259995,190.665497,18400
2010-03-17,201.559998,212.669998,201.559998,212.000000,200.840118,22800
2010-03-18,212.000000,212.330002,208.429993,209.479996,198.452774,12300
2010-03-19,208.330002,213.479996,204.889999,204.889999,194.104385,23000
2010-03-22,205.139999,210.470001,204.610001,206.399994,195.534958,12100
2010-03-23,208.080002,208.610001,205.509995,206.020004,195.174942,4000
2010-03-24,206.009995,208.250000,203.509995,204.000000,193.261353,7200
2010-03-25,205.770004,207.949997,203.500000,204.300003,193.545517,13700
2010-03-26,205.740005,205.740005,200.270004,200.699997,190.134995,9700
2010-03-29,200.110001,202.899994,197.729996,202.850006,192.171860,8800
2010-03-30,205.800003,207.199997,201.550003,204.919998,194.132889,13200
2010-03-31,206.399994,206.399994,198.759995,198.759995,188.297165,20200
2010-04-01,200.850006,202.789993,198.809998,200.889999,190.315002,12500
2010-04-05,203.410004,203.410004,195.309998,201.410004,190.807632,15000
2010-04-06,200.500000,206.089996,198.199997,204.750000,193.971848,35000
2010-04-07,202.139999,207.520004,202.139999,206.309998,195.449677,11600
2010-04-08,204.360001,207.779999,203.179993,204.520004,193.753922,7900
2010-04-09,203.539993,206.199997,202.250000,205.470001,194.653870,3400
2010-04-12,204.960007,206.100006,202.509995,205.630005,194.805466,7600
2010-04-13,203.800003,204.990005,202.250000,204.710007,193.933960,11900
2010-04-14,204.759995,208.000000,202.509995,207.550003,196.624390,11200
2010-04-15,204.509995,206.910004,203.100006,205.520004,194.701263,6200
2010-04-16,205.399994,206.000000,198.669998,198.669998,188.211884,17600
2010-04-19,198.190002,202.619995,197.949997,201.059998,190.476059,11200
2010-04-20,202.000000,206.940002,201.600006,206.500000,195.629639,8400
2010-04-21,204.619995,206.410004,203.320007,204.690002,193.914993,11100
