CME,2016-06-30,$618
CME,2016-03-31,$632
CME,2015-12-31,$526
CME,2015-09-30,$574
CME,2015-06-30,$553
CME,2015-03-31,$564
CME,2014-12-31,$528
CME,2014-09-30,$488
CME,2014-06-30,$472
CME,2014-03-31,$514
CME,2013-12-31,$383
CME,2013-09-30,$461
CME,2013-06-30,$567
CME,2013-03-31,$464
CME,2012-12-31,$435
CME,2012-09-30,$457
CME,2012-06-30,$534
CME,2012-03-31,$519
CME,2011-12-31,$453
CME,2011-09-30,$638
CME,2011-06-30,$600
CME,2011-03-31,$590
CME,2010-12-31,$544
CME,2010-09-30,$510
CME,2010-06-30,$582
CME,2010-03-31,$479
CME,2009-12-31,$467
CME,2009-09-30,$466
CME,2009-06-30,$461
CME,2009-03-31,$460
CME,2008-12-31,$494
CME,2008-09-30,$501
CME,2008-06-30,$397
CME,2008-03-31,$450
CME,2007-12-31,$366
CME,2007-09-30,$395
CME,2007-06-30,$213
CME,2007-03-31,$221
CME,2006-12-31,$179
CME,2006-09-30,$176
CME,2006-06-30,$185
CME,2006-03-31,$157
CME,2005-12-31,$122
CME,2005-09-30,$138
CME,2005-06-30,$166
CME,2005-03-31,$143
BX,2020-12-31,"$2,080"
BX,2020-09-30,"$1,757"
BX,2020-06-30,"$1,400"
BX,2020-03-31,"$-2,378"
BX,2019-12-31,"$1,056"
BX,2019-09-30,$859
BX,2019-06-30,$686
BX,2019-03-31,"$1,043"
BX,2018-12-31,$70
BX,2018-09-30,$965
BX,2018-06-30,"$1,670"
BX,2018-03-31,$839
BX,2017-12-31,"$1,003"
BX,2017-09-30,$883
BX,2017-06-30,$707
BX,2017-03-31,"$1,044"
BX,2016-12-31,$801
BX,2016-09-30,$717
BX,2016-06-30,$540
BX,2016-03-31,$375
BX,2015-12-31,$403
BX,2015-09-30,$-399
BX,2015-06-30,$372
BX,2015-03-31,"$1,426"
BX,2014-12-31,"$1,258"
BX,2014-09-30,$681
BX,2014-06-30,"$1,223"
BX,2014-03-31,$690
BX,2013-12-31,"$1,433"
BX,2013-09-30,$481
BX,2013-06-30,$574
BX,2013-03-31,$461
BX,2012-12-31,$381
BX,2012-09-30,$421
BX,2012-06-30,$-62
BX,2012-03-31,$231
BX,2011-12-31,$143
BX,2011-09-30,$-609
BX,2011-06-30,$379
BX,2011-03-31,$217
BX,2010-12-31,$150
BX,2010-09-30,$-89
BX,2010-06-30,$-529
BX,2010-03-31,$-353
BX,2009-12-31,$-399
BX,2009-09-30,$-456
BX,2009-06-30,$-606
BX,2009-03-31,$-837
BX,2008-12-31,"$-1,555"
BX,2008-09-30,"$-1,248"
BX,2008-06-30,$-764
BX,2008-03-31,$-993
BX,2007-12-31,$-661
BX,2007-09-30,$-467
BX,2007-06-30,$490
BX,2007-03-31,"$1,065"
BX,2006-09-30,$336
BX,2006-06-30,$198
USB,2020-12-31,
USB,2020-09-30,
USB,2020-06-30,
USB,2020-03-31,
USB,2019-12-31,
USB,2019-09-30,
USB,2019-06-30,
USB,2019-03-31,
USB,2018-12-31,
USB,2018-09-30,
USB,2018-06-30,
USB,2018-03-31,
USB,2017-12-31,
USB,2017-09-30,
USB,2017-06-30,
USB,2017-03-31,
USB,2016-12-31,
USB,2016-09-30,
USB,2016-06-30,
USB,2016-03-31,
USB,2015-12-31,
USB,2015-09-30,
USB,2015-06-30,
USB,2015-03-31,
USB,2014-12-31,
USB,2014-09-30,
USB,2014-06-30,
USB,2014-03-31,
USB,2013-12-31,
USB,2013-09-30,
USB,2013-06-30,
USB,2013-03-31,
USB,2012-12-31,
USB,2012-09-30,
USB,2012-06-30,
USB,2012-03-31,
USB,2011-12-31,
USB,2011-09-30,
USB,2011-06-30,
USB,2011-03-31,
USB,2010-12-31,
USB,2010-09-30,
USB,2010-06-30,
USB,2010-03-31,
USB,2009-12-31,
USB,2009-09-30,
USB,2009-06-30,
USB,2009-03-31,
USB,2008-12-31,
USB,2008-09-30,
USB,2008-06-30,
USB,2008-03-31,
USB,2007-12-31,
USB,2007-09-30,
USB,2007-06-30,
USB,2007-03-31,
USB,2006-12-31,
USB,2006-09-30,
USB,2006-06-30,
USB,2006-03-31,
USB,2005-12-31,
USB,2005-09-30,
USB,2005-06-30,
USB,2005-03-31,
NTRS,2020-12-31,
NTRS,2020-09-30,
NTRS,2020-06-30,
NTRS,2020-03-31,
NTRS,2019-12-31,
NTRS,2019-09-30,
NTRS,2019-06-30,
NTRS,2019-03-31,
NTRS,2018-12-31,
NTRS,2018-09-30,
NTRS,2018-06-30,
NTRS,2018-03-31,
NTRS,2017-12-31,
NTRS,2017-09-30,
NTRS,2017-06-30,
NTRS,2017-03-31,
NTRS,2016-12-31,
NTRS,2016-09-30,
NTRS,2016-06-30,
NTRS,2016-03-31,
NTRS,2015-12-31,
NTRS,2015-09-30,
NTRS,2015-06-30,
NTRS,2015-03-31,
NTRS,2014-12-31,
NTRS,2014-09-30,
NTRS,2014-06-30,
NTRS,2014-03-31,
NTRS,2013-12-31,
NTRS,2013-09-30,
NTRS,2013-06-30,
NTRS,2013-03-31,
NTRS,2012-12-31,
NTRS,2012-09-30,
NTRS,2012-06-30,
NTRS,2012-03-31,
NTRS,2011-12-31,
NTRS,2011-09-30,
NTRS,2011-06-30,
NTRS,2011-03-31,
NTRS,2010-12-31,
NTRS,2010-09-30,
NTRS,2010-06-30,
NTRS,2010-03-31,
NTRS,2009-12-31,
NTRS,2009-09-30,
NTRS,2009-06-30,
NTRS,2009-03-31,
NTRS,2008-12-31,
NTRS,2008-09-30,
NTRS,2008-06-30,
NTRS,2008-03-31,
NTRS,2007-12-31,
NTRS,2007-09-30,
NTRS,2007-06-30,
NTRS,2007-03-31,
NTRS,2006-12-31,
NTRS,2006-09-30,
NTRS,2006-06-30,
NTRS,2006-03-31,
NTRS,2005-12-31,
NTRS,2005-09-30,
NTRS,2005-06-30,
NTRS,2005-03-31,
KKR,2020-12-31,$826
KKR,2020-09-30,$802
KKR,2020-06-30,$575
KKR,2020-03-31,$-905
KKR,2019-12-31,$312
KKR,2019-09-30,$171
KKR,2019-06-30,$371
KKR,2019-03-31,$459
KKR,2018-12-31,$-416
KKR,2018-09-30,$390
KKR,2018-06-30,$297
KKR,2018-03-31,$36
KKR,2017-12-31,$387
KKR,2017-09-30,$219
KKR,2017-06-30,$386
KKR,2017-03-31,$228
KKR,2016-12-31,$161
KKR,2016-09-30,$176
KKR,2016-06-30,$154
KKR,2016-03-31,$-146
KKR,2015-12-31,$-217
KKR,2015-09-30,$-88
KKR,2015-06-30,$-298
KKR,2015-03-31,$-224
KKR,2014-12-31,$-420
KKR,2014-09-30,$-160
KKR,2014-06-30,$-336
KKR,2014-03-31,$-170
KKR,2013-12-31,$-355
KKR,2013-09-30,$-235
KKR,2013-06-30,$-126
KKR,2013-03-31,$-288
KKR,2012-12-31,$-181
KKR,2012-09-30,$-284
KKR,2012-06-30,$-236
KKR,2012-03-31,$-329
KKR,2011-12-31,$-121
KKR,2011-09-30,$36
KKR,2011-06-30,$-214
KKR,2011-03-31,$-192
KKR,2010-12-31,$-273
KKR,2010-09-30,$-354
KKR,2010-06-30,$-344
KKR,2010-03-31,$-357
KKR,2009-12-31,
KKR,2009-09-30,$-44
KKR,2009-06-30,$-46
KKR,2008-12-31,
L,2020-12-31,$659
L,2020-09-30,$320
L,2020-06-30,$-951
L,2020-03-31,$-977
L,2019-12-31,$418
L,2019-09-30,$204
L,2019-06-30,$439
L,2019-03-31,$649
L,2018-12-31,$-88
L,2018-09-30,$500
L,2018-06-30,$450
L,2018-03-31,$546
L,2017-12-31,$603
L,2017-09-30,$487
L,2017-06-30,$486
L,2017-03-31,$652
L,2016-12-31,$594
L,2016-09-30,$686
L,2016-06-30,$-146
L,2016-03-31,$338
L,2015-12-31,$-377
L,2015-09-30,$476
L,2015-06-30,$429
L,2015-03-31,$236
L,2014-12-31,$540
L,2014-09-30,$460
L,2014-06-30,$672
L,2014-03-31,$636
L,2013-12-31,$741
L,2013-09-30,$681
L,2013-06-30,$674
L,2013-03-31,$606
L,2012-12-31,$753
L,2012-09-30,$518
L,2012-06-30,$325
L,2012-03-31,$852
L,2011-12-31,$598
L,2011-09-30,$565
L,2011-06-30,$677
L,2011-03-31,$908
L,2010-12-31,"$1,078"
L,2010-09-30,$385
L,2010-06-30,$930
L,2010-03-31,"$1,026"
L,2009-12-31,"$1,011"
L,2009-09-30,"$1,075"
L,2009-06-30,$866
L,2009-03-31,$262
L,2008-12-31,$-564
L,2008-09-30,$41
L,2008-06-30,"$1,195"
L,2008-03-31,$951
L,2007-12-31,$947
L,2007-09-30,$719
L,2007-06-30,$918
L,2007-03-31,"$1,460"
L,2006-12-31,"$1,338"
L,2006-09-30,"$1,194"
L,2006-06-30,"$1,081"
L,2006-03-31,"$1,059"
L,2005-12-31,$260
L,2005-09-30,$525
L,2005-06-30,$725
L,2005-03-31,$682
PRU,2020-12-31,$909
PRU,2020-09-30,"$1,512"
PRU,2020-06-30,"$-2,278"
PRU,2020-03-31,$-9
PRU,2019-12-31,"$1,452"
PRU,2019-09-30,"$2,166"
PRU,2019-06-30,$767
PRU,2019-03-31,"$1,160"
PRU,2018-12-31,"$1,169"
PRU,2018-09-30,"$1,835"
PRU,2018-06-30,$320
PRU,2018-03-31,"$1,671"
PRU,2017-12-31,"$1,067"
PRU,2017-09-30,"$3,185"
PRU,2017-06-30,$765
PRU,2017-03-31,"$1,692"
PRU,2016-12-31,$233
PRU,2016-09-30,"$2,293"
PRU,2016-06-30,"$1,598"
PRU,2016-03-31,"$1,899"
PRU,2015-12-31,$830
PRU,2015-09-30,"$2,223"
PRU,2015-06-30,"$1,911"
PRU,2015-03-31,"$2,918"
PRU,2014-12-31,"$-1,573"
PRU,2014-09-30,$559
PRU,2014-06-30,"$1,645"
PRU,2014-03-31,"$1,759"
PRU,2013-12-31,$-809
PRU,2013-09-30,"$1,703"
PRU,2013-06-30,$-717
PRU,2013-03-31,"$-1,450"
PRU,2012-12-31,$-496
PRU,2012-09-30,$-903
PRU,2012-06-30,"$3,067"
PRU,2012-03-31,$-658
PRU,2011-12-31,$934
PRU,2011-09-30,"$2,441"
PRU,2011-06-30,"$1,270"
PRU,2011-03-31,$609
PRU,2010-12-31,$-173
PRU,2010-09-30,"$1,733"
PRU,2010-06-30,"$1,498"
PRU,2010-03-31,$978
PRU,2009-12-31,$700
PRU,2009-09-30,$814
PRU,2009-06-30,$40
PRU,2009-03-31,$145
PRU,2008-12-31,"$-1,377"
PRU,2008-09-30,$-31
PRU,2008-06-30,$730
PRU,2008-03-31,$169
PRU,2007-12-31,"$1,173"
PRU,2007-09-30,"$1,182"
PRU,2007-06-30,"$1,178"
PRU,2007-03-31,"$1,489"
PRU,2006-12-31,"$1,449"
PRU,2006-09-30,"$1,609"
PRU,2006-06-30,$635
PRU,2006-03-31,"$1,051"
PRU,2005-12-31,$576
PRU,2005-09-30,"$1,308"
PRU,2005-06-30,"$1,454"
PRU,2005-03-31,"$1,437"
TRV,2020-12-31,"$3,126"
TRV,2020-09-30,"$2,466"
TRV,2020-06-30,"$1,361"
TRV,2020-03-31,"$2,185"
TRV,2019-12-31,"$2,520"
TRV,2019-09-30,"$1,865"
TRV,2019-06-30,"$2,078"
TRV,2019-03-31,"$2,383"
TRV,2018-12-31,"$2,149"
TRV,2018-09-30,"$2,207"
TRV,2018-06-30,"$2,001"
TRV,2018-03-31,"$2,140"
TRV,2017-12-31,"$2,227"
TRV,2017-09-30,"$1,676"
TRV,2017-06-30,"$2,112"
TRV,2017-03-31,"$2,063"
TRV,2016-12-31,"$2,607"
TRV,2016-09-30,"$2,259"
TRV,2016-06-30,"$2,169"
TRV,2016-03-31,"$2,192"
TRV,2015-12-31,"$2,474"
TRV,2015-09-30,"$2,579"
TRV,2015-06-30,"$2,335"
TRV,2015-03-31,"$2,428"
TRV,2014-12-31,"$2,746"
TRV,2014-09-30,"$2,546"
TRV,2014-06-30,"$2,173"
TRV,2014-03-31,"$2,739"
TRV,2013-12-31,"$2,658"
TRV,2013-09-30,"$2,428"
TRV,2013-06-30,"$2,429"
TRV,2013-03-31,"$2,479"
TRV,2012-12-31,"$1,590"
TRV,2012-09-30,"$2,455"
TRV,2012-06-30,"$1,876"
TRV,2012-03-31,"$2,360"
TRV,2011-12-31,"$2,053"
TRV,2011-09-30,"$1,605"
TRV,2011-06-30,$537
TRV,2011-03-31,"$2,221"
TRV,2010-12-31,"$2,456"
TRV,2010-09-30,"$2,629"
TRV,2010-06-30,"$2,123"
TRV,2010-03-31,"$2,100"
TRV,2009-12-31,"$3,035"
TRV,2009-09-30,"$2,502"
TRV,2009-06-30,"$2,197"
TRV,2009-03-31,"$1,969"
TRV,2008-12-31,"$2,190"
TRV,2008-09-30,"$1,486"
TRV,2008-06-30,"$2,540"
TRV,2008-03-31,"$2,571"
TRV,2007-12-31,"$2,704"
TRV,2007-09-30,"$2,921"
TRV,2007-06-30,"$2,844"
TRV,2007-03-31,"$2,610"
TRV,2006-12-31,"$2,739"
TRV,2006-09-30,"$2,613"
TRV,2006-06-30,"$2,433"
TRV,2006-03-31,"$2,411"
TRV,2005-12-31,"$1,293"
TRV,2005-09-30,"$1,005"
TRV,2005-06-30,"$2,383"
TRV,2005-03-31,"$2,219"
BEN,2020-12-31,$508
BEN,2020-09-30,$143
BEN,2020-06-30,$295
BEN,2020-03-31,$401
BEN,2019-12-31,$420
BEN,2019-09-30,$353
BEN,2019-06-30,$421
BEN,2019-03-31,$419
BEN,2018-12-31,$454
BEN,2018-09-30,$426
BEN,2018-06-30,$544
BEN,2018-03-31,$595
BEN,2017-12-31,$621
BEN,2017-09-30,$595
BEN,2017-06-30,$605
BEN,2017-03-31,$593
BEN,2016-12-31,$624
BEN,2016-09-30,$618
BEN,2016-06-30,$636
BEN,2016-03-31,$575
BEN,2015-12-31,$699
BEN,2015-09-30,$769
BEN,2015-06-30,$821
BEN,2015-03-31,$811
BEN,2014-12-31,$837
BEN,2014-09-30,$888
BEN,2014-06-30,$840
BEN,2014-03-31,$844
BEN,2013-12-31,$872
BEN,2013-09-30,$793
BEN,2013-06-30,$830
BEN,2013-03-31,$790
BEN,2012-12-31,$739
BEN,2012-09-30,$672
BEN,2012-06-30,$697
BEN,2012-03-31,$673
BEN,2011-12-31,$685
BEN,2011-09-30,$750
BEN,2011-06-30,$741
BEN,2011-03-31,$691
BEN,2010-12-31,$722
BEN,2010-09-30,$576
BEN,2010-06-30,$591
BEN,2010-03-31,$526
BEN,2009-12-31,$533
BEN,2009-09-30,$436
BEN,2009-06-30,$367
BEN,2009-03-31,$266
BEN,2008-12-31,$315
BEN,2008-09-30,$470
BEN,2008-06-30,$584
BEN,2008-03-31,$572
BEN,2007-12-31,$688
BEN,2007-09-30,$573
BEN,2007-06-30,$578
BEN,2007-03-31,$555
BEN,2006-12-31,$561
BEN,2006-09-30,$481
BEN,2006-06-30,$505
BEN,2006-03-31,$404
BEN,2005-12-31,$458
BEN,2005-09-30,$434
BEN,2005-06-30,$395
BEN,2005-03-31,$323
STT,2020-12-31,
STT,2020-09-30,
STT,2020-06-30,
STT,2020-03-31,
STT,2019-12-31,
STT,2019-09-30,
STT,2019-06-30,
STT,2019-03-31,
STT,2018-12-31,
STT,2018-09-30,
STT,2018-06-30,
STT,2018-03-31,
STT,2017-12-31,
STT,2017-09-30,
STT,2017-06-30,
STT,2017-03-31,
STT,2016-12-31,
STT,2016-09-30,
STT,2016-06-30,
STT,2016-03-31,
STT,2015-12-31,
STT,2015-09-30,
STT,2015-06-30,
STT,2015-03-31,
STT,2014-12-31,
STT,2014-09-30,
STT,2014-06-30,
STT,2014-03-31,
STT,2013-12-31,
STT,2013-09-30,
STT,2013-06-30,
STT,2013-03-31,
STT,2012-12-31,
STT,2012-09-30,
STT,2012-06-30,
STT,2012-03-31,
STT,2011-12-31,
STT,2011-09-30,
STT,2011-06-30,
STT,2011-03-31,
STT,2010-12-31,
STT,2010-09-30,
STT,2010-06-30,
STT,2010-03-31,
STT,2009-12-31,
STT,2009-09-30,
STT,2009-06-30,
STT,2009-03-31,
STT,2008-12-31,
STT,2008-09-30,
STT,2008-06-30,
STT,2008-03-31,
STT,2007-12-31,
STT,2007-09-30,
STT,2007-06-30,
STT,2007-03-31,
STT,2006-12-31,
STT,2006-09-30,
STT,2006-06-30,
STT,2006-03-31,
STT,2005-12-31,
STT,2005-09-30,
STT,2005-06-30,
STT,2005-03-31,
PGR,2020-12-31,"$2,335"
PGR,2020-09-30,"$2,154"
PGR,2020-06-30,"$2,488"
PGR,2020-03-31,"$1,072"
PGR,2019-12-31,"$1,542"
PGR,2019-09-30,"$1,197"
PGR,2019-06-30,"$1,424"
PGR,2019-03-31,"$1,730"
PGR,2018-12-31,$402
PGR,2018-09-30,"$1,290"
PGR,2018-06-30,"$1,037"
PGR,2018-03-31,"$1,057"
PGR,2017-12-31,$840
PGR,2017-09-30,$407
PGR,2017-06-30,$712
PGR,2017-03-31,$788
PGR,2016-12-31,$684
PGR,2016-09-30,$389
PGR,2016-06-30,$418
PGR,2016-03-31,$512
PGR,2015-12-31,$646
PGR,2015-09-30,$558
PGR,2015-06-30,$654
PGR,2015-03-31,$538
PGR,2014-12-31,$640
PGR,2014-09-30,$536
PGR,2014-06-30,$529
PGR,2014-03-31,$564
PGR,2013-12-31,$514
PGR,2013-09-30,$452
PGR,2013-06-30,$594
PGR,2013-03-31,$571
PGR,2012-12-31,$463
PGR,2012-09-30,$527
PGR,2012-06-30,$283
PGR,2012-03-31,$501
PGR,2011-12-31,$502
PGR,2011-09-30,$332
PGR,2011-06-30,$476
PGR,2011-03-31,$665
PGR,2010-12-31,$543
PGR,2010-09-30,$507
PGR,2010-06-30,$432
PGR,2010-03-31,$561
PGR,2009-12-31,$570
PGR,2009-09-30,$499
PGR,2009-06-30,$477
PGR,2009-03-31,$498
PGR,2008-12-31,$347
PGR,2008-09-30,$-953
PGR,2008-06-30,$426
PGR,2008-03-31,$472
PGR,2007-12-31,$475
PGR,2007-09-30,$568
PGR,2007-06-30,$531
PGR,2007-03-31,$652
PGR,2006-12-31,$708
PGR,2006-09-30,$716
PGR,2006-06-30,$698
PGR,2006-03-31,$754
PGR,2005-12-31,$513
PGR,2005-09-30,$556
PGR,2005-06-30,$684
PGR,2005-03-31,$708
ANAT,2020-03-31,$-286
ANAT,2019-12-31,$234
ANAT,2019-09-30,$95
ANAT,2019-06-30,$121
ANAT,2019-03-31,$299
ANAT,2018-12-31,$-151
ANAT,2018-09-30,$197
ANAT,2018-06-30,$114
ANAT,2018-03-31,$34
ANAT,2017-12-31,$165
ANAT,2017-09-30,$102
ANAT,2017-06-30,$56
ANAT,2017-03-31,$60
ANAT,2016-12-31,$109
ANAT,2016-09-30,$57
ANAT,2016-06-30,$54
ANAT,2016-03-31,$36
ANAT,2015-12-31,$90
ANAT,2015-09-30,$62
ANAT,2015-06-30,$57
ANAT,2015-03-31,$103
ANAT,2014-12-31,$107
ANAT,2014-09-30,$109
ANAT,2014-06-30,$74
ANAT,2014-03-31,$85
ANAT,2013-12-31,$103
ANAT,2013-09-30,$134
ANAT,2013-06-30,$92
ANAT,2013-03-31,$71
ANAT,2012-12-31,$109
ANAT,2012-09-30,$94
ANAT,2012-06-30,$-71
ANAT,2012-03-31,$174
ANAT,2011-12-31,$-223
ANAT,2011-09-30,$195
ANAT,2011-06-30,$144
ANAT,2011-03-31,$180
ANAT,2010-12-31,$142
ANAT,2010-09-30,$206
ANAT,2010-06-30,$154
ANAT,2010-03-31,$164
ANAT,2009-12-31,$172
ANAT,2009-09-30,$137
ANAT,2009-06-30,$105
ANAT,2009-03-31,$45
ANAT,2008-12-31,$703
ANAT,2008-09-30,$-60
ANAT,2008-06-30,$-13
ANAT,2008-03-31,$726
ANAT,2007-12-31,$-530
ANAT,2007-09-30,$774
ANAT,2007-06-30,$53
ANAT,2007-03-31,$66
ANAT,2006-12-31,$172
ANAT,2006-09-30,$82
ANAT,2006-06-30,$71
ANAT,2006-03-31,$92
ANAT,2005-12-31,$800
ANAT,2005-09-30,$752
ANAT,2005-06-30,$736
ANAT,2005-03-31,$757
RGA,2020-12-31,$216
RGA,2020-09-30,$332
RGA,2020-06-30,$248
RGA,2020-03-31,$-57
RGA,2019-12-31,$363
RGA,2019-09-30,$401
RGA,2019-06-30,$305
RGA,2019-03-31,$259
RGA,2018-12-31,$196
RGA,2018-09-30,$345
RGA,2018-06-30,$308
RGA,2018-03-31,$162
RGA,2017-12-31,$323
RGA,2017-09-30,$345
RGA,2017-06-30,$358
RGA,2017-03-31,$240
RGA,2016-12-31,$313
RGA,2016-09-30,$331
RGA,2016-06-30,$360
RGA,2016-03-31,$137
RGA,2015-12-31,$264
RGA,2015-09-30,$158
RGA,2015-06-30,$238
RGA,2015-03-31,$204
RGA,2014-12-31,$264
RGA,2014-09-30,$242
RGA,2014-06-30,$312
RGA,2014-03-31,$212
RGA,2013-12-31,$242
RGA,2013-09-30,$208
RGA,2013-06-30,$-63
RGA,2013-03-31,$287
RGA,2012-12-31,$331
RGA,2012-09-30,$242
RGA,2012-06-30,$208
RGA,2012-03-31,$172
RGA,2011-12-31,$149
RGA,2011-09-30,$154
RGA,2011-06-30,$175
RGA,2011-03-31,$227
RGA,2010-12-31,$205
RGA,2010-09-30,$184
RGA,2010-06-30,$177
RGA,2010-03-31,$194
RGA,2009-12-31,$144
RGA,2009-09-30,$156
RGA,2009-06-30,$212
RGA,2009-03-31,$24
RGA,2008-12-31,$33
RGA,2008-09-30,$26
RGA,2008-06-30,$172
RGA,2008-03-31,$64
RGA,2007-12-31,$125
RGA,2007-09-30,$120
RGA,2007-06-30,$140
RGA,2007-03-31,$143
RGA,2006-12-31,$146
RGA,2006-09-30,$135
RGA,2006-06-30,$90
RGA,2006-03-31,$116
RGA,2005-12-31,$105
RGA,2005-09-30,$114
RGA,2005-06-30,$18
RGA,2005-03-31,$121
SCHW,2020-12-31,"$2,579"
SCHW,2020-09-30,"$1,621"
SCHW,2020-06-30,"$1,454"
SCHW,2020-03-31,"$1,444"
SCHW,2019-12-31,"$1,471"
SCHW,2019-09-30,"$1,531"
SCHW,2019-06-30,"$1,515"
SCHW,2019-03-31,"$1,509"
SCHW,2018-12-31,"$1,476"
SCHW,2018-09-30,"$1,514"
SCHW,2018-06-30,"$1,419"
SCHW,2018-03-31,"$1,311"
SCHW,2017-12-31,"$1,246"
SCHW,2017-09-30,"$1,213"
SCHW,2017-06-30,"$1,163"
SCHW,2017-03-31,"$1,086"
SCHW,2016-12-31,"$1,076"
SCHW,2016-09-30,"$1,027"
SCHW,2016-06-30,$929
SCHW,2016-03-31,$840
SCHW,2015-12-31,$832
SCHW,2015-09-30,$769
SCHW,2015-06-30,$747
SCHW,2015-03-31,$659
SCHW,2014-12-31,$725
SCHW,2014-09-30,$678
SCHW,2014-06-30,$675
SCHW,2014-03-31,$672
SCHW,2013-12-31,$654
SCHW,2013-09-30,$636
SCHW,2013-06-30,$585
SCHW,2013-03-31,$494
SCHW,2012-12-31,$523
SCHW,2012-09-30,$542
SCHW,2012-06-30,$598
SCHW,2012-03-31,$479
SCHW,2011-12-31,$444
SCHW,2011-09-30,$497
SCHW,2011-06-30,$497
SCHW,2011-03-31,$514
SCHW,2010-12-31,$369
SCHW,2010-09-30,$316
SCHW,2010-06-30,$439
SCHW,2010-03-31,$118
SCHW,2009-12-31,$342
SCHW,2009-09-30,$421
SCHW,2009-06-30,$444
SCHW,2009-03-31,$434
SCHW,2008-12-31,$606
SCHW,2008-09-30,$602
SCHW,2008-06-30,$604
SCHW,2008-03-31,$584
SCHW,2007-12-31,$610
SCHW,2007-09-30,$599
SCHW,2007-06-30,$502
SCHW,2007-03-31,$466
SCHW,2006-12-31,$450
SCHW,2006-09-30,$452
SCHW,2006-06-30,$447
SCHW,2006-03-31,$427
SCHW,2005-12-31,$147
SCHW,2005-09-30,$423
SCHW,2005-06-30,$403
SCHW,2005-03-31,$374
BK,2020-09-30,
BK,2020-06-30,
BK,2020-03-31,
BK,2019-12-31,
BK,2019-09-30,
BK,2019-06-30,
BK,2019-03-31,
BK,2018-12-31,
BK,2018-09-30,
BK,2018-06-30,
BK,2018-03-31,
BK,2017-12-31,
BK,2017-09-30,
BK,2017-06-30,
BK,2017-03-31,
BK,2016-12-31,
BK,2016-09-30,
BK,2016-06-30,
BK,2016-03-31,
BK,2015-12-31,
BK,2015-09-30,
BK,2015-06-30,
BK,2015-03-31,
BK,2014-12-31,
BK,2014-09-30,
BK,2014-06-30,
BK,2014-03-31,
BK,2013-12-31,
BK,2013-09-30,
BK,2013-06-30,
BK,2013-03-31,
BK,2012-12-31,
BK,2012-09-30,
BK,2012-06-30,
BK,2012-03-31,
BK,2011-12-31,
BK,2011-09-30,
BK,2011-06-30,
BK,2011-03-31,
BK,2010-12-31,
BK,2010-09-30,
BK,2010-06-30,
BK,2010-03-31,
BK,2009-12-31,
BK,2009-09-30,
BK,2009-06-30,
BK,2009-03-31,
BK,2008-12-31,
BK,2008-09-30,
BK,2008-06-30,
BK,2008-03-31,
BK,2007-12-31,
BK,2007-09-30,
BK,2007-06-30,
BK,2007-03-31,
BK,2006-12-31,
BK,2006-09-30,
BK,2006-06-30,
BK,2006-03-31,
BK,2005-12-31,
BK,2005-09-30,
