BEN,2017-03-31,$0.74
BEN,2016-12-31,$0.77
BEN,2016-09-30,$0.82
BEN,2016-06-30,$0.77
BEN,2016-03-31,$0.61
BEN,2015-12-31,$0.74
BEN,2015-09-30,$0.58
BEN,2015-06-30,$0.82
BEN,2015-03-31,$0.98
BEN,2014-12-31,$0.91
BEN,2014-09-30,$1.02
BEN,2014-06-30,$0.92
BEN,2014-03-31,$0.89
BEN,2013-12-31,$0.96
BEN,2013-09-30,$0.80
BEN,2013-06-30,$0.86
BEN,2013-03-31,$0.90
BEN,2012-12-31,$0.81
BEN,2012-09-30,$0.76
BEN,2012-06-30,$0.71
BEN,2012-03-31,$0.77
BEN,2011-12-31,$0.73
BEN,2011-09-30,$0.62
BEN,2011-06-30,$0.75
BEN,2011-03-31,$0.75
BEN,2010-12-31,$0.74
BEN,2010-09-30,$0.55
BEN,2010-06-30,$0.53
BEN,2010-03-31,$0.52
BEN,2009-12-31,$0.51
BEN,2009-09-30,$0.53
BEN,2009-06-30,$0.43
BEN,2009-03-31,$0.16
BEN,2008-12-31,$0.17
BEN,2008-09-30,$0.42
BEN,2008-06-30,$0.57
BEN,2008-03-31,$0.51
BEN,2007-12-31,$0.71
BEN,2007-09-30,$0.59
BEN,2007-06-30,$0.62
BEN,2007-03-31,$0.58
BEN,2006-12-31,$0.56
BEN,2006-09-30,$0.50
BEN,2006-06-30,$0.47
BEN,2006-03-31,$0.25
BEN,2005-12-31,$0.40
BEN,2005-09-30,$0.43
BEN,2005-06-30,$0.33
BEN,2005-03-31,$0.28
STT,2020-12-31,$1.39
STT,2020-09-30,$1.45
STT,2020-06-30,$1.86
STT,2020-03-31,$1.62
STT,2019-12-31,$1.36
STT,2019-09-30,$1.42
STT,2019-06-30,$1.42
STT,2019-03-31,$1.18
STT,2018-12-31,$1.02
STT,2018-09-30,$1.87
STT,2018-06-30,$1.88
STT,2018-03-31,$1.62
STT,2017-12-31,$0.85
STT,2017-09-30,$1.66
STT,2017-06-30,$1.53
STT,2017-03-31,$1.15
STT,2016-12-31,$1.42
STT,2016-09-30,$1.29
STT,2016-06-30,$1.47
STT,2016-03-31,$0.79
STT,2015-12-31,$1.34
STT,2015-09-30,$1.31
STT,2015-06-30,$0.93
STT,2015-03-31,$0.89
STT,2014-12-31,$1.08
STT,2014-09-30,$1.26
STT,2014-06-30,$1.38
STT,2014-03-31,$0.81
STT,2013-12-31,$1.04
STT,2013-09-30,$1.17
STT,2013-06-30,$1.24
STT,2013-03-31,$0.98
STT,2012-12-31,$1.01
STT,2012-09-30,$1.36
STT,2012-06-30,$0.98
STT,2012-03-31,$0.85
STT,2011-12-31,$0.76
STT,2011-09-30,$1.10
STT,2011-06-30,$1.00
STT,2011-03-31,$0.93
