Date,EPS
2020-12-31,$5.43
2020-09-30,$5.06
2020-06-30,$-2.21
2020-03-31,$-3.10
2019-12-31,$2.26
2019-09-30,$2.69
2019-06-30,$3.24
2019-03-31,$2.86
2018-12-31,$2.50
2018-09-30,$2.99
2018-06-30,$3.71
2018-03-31,$2.62
2017-12-31,$-2.13
2017-09-30,$2.14
2017-06-30,$1.94
2017-03-31,$1.54
2016-12-31,$1.46
2016-09-30,$1.90
2016-06-30,$1.69
2016-03-31,$1.84
2015-12-31,$1.59
2015-09-30,$1.98
2015-06-30,$1.50
2015-03-31,$2.00
2014-12-31,$1.73
2014-09-30,$1.86
2014-06-30,$2.04
2014-03-31,$1.96
2013-12-31,$1.43
2013-09-30,$1.84
2013-06-30,$1.85
2013-03-31,$1.77
2012-12-31,$1.22
2012-09-30,$2.01
2012-06-30,$0.16
2012-03-31,$2.72
2011-12-31,$0.85
2011-09-30,$1.77
2011-06-30,$1.97
2011-03-31,$2.21
2010-12-31,$1.52
2010-09-30,$1.76
2010-06-30,$1.33
2010-03-31,$1.40
2009-12-31,$0.97
2009-09-30,$0.87
2009-06-30,$-0.66
2009-03-31,$-0.44
2008-12-31,$-3.89
2008-09-30,$1.00
2008-06-30,$1.21
2008-03-31,$1.47
2007-12-31,$0.67
2007-09-30,$-0.21
2007-06-30,$1.89
2007-03-31,$1.62
2006-12-31,$1.09
2006-09-30,$1.89
2006-06-30,$1.78
2006-03-31,$2.86
2005-12-31,$0.90
2005-09-30,$1.81
2005-06-30,$2.03
2005-03-31,$1.99
