255;IVZ;NYK;18.05.2015;fraud;-1;1;-2;4
258;IVZ;NYK;03.08.2015;fraud;-1;1;-2;4
260;JEF;NYK;23.07.2014;fraud;-1;1;-2;4
265;JEF;NYK;13.03.2013;fraud;-1;1;-2;4
266;JEF;NYK;18.02.2014;fraud;-1;1;-2;4
269;JEF;NYK;26.02.2014;fraud;-1;1;-2;4
270;JPM;NYK;21.07.2015;fraud;-1;1;-2;4
271;JPM;NYK;05.02.2020;fraud;-1;1;-2;4
276;JPM;NYK;13.04.2021;fraud;-1;1;-2;4
277;JPM;NYK;07.07.2014;fraud;-1;1;-2;4
281;MMC;NYK;13.04.2021;fraud;-1;1;-2;4
285;MMC;NYK;22.03.2021;fraud;-1;1;-2;4
289;MMC;NYK;01.02.2017;fraud;-1;1;-2;4
290;NDAQ;NYK;01.11.2018;fraud;-1;1;-2;4
294;NDAQ;NYK;27.09.2019;fraud;-1;1;-2;4
299;NDAQ;NYK;22.03.2021;fraud;-1;1;-2;4
300;PGR;NYK;22.03.2021;fraud;-1;1;-2;4
307;PGR;NYK;13.04.2021;fraud;-1;1;-2;4
308;PGR;NYK;09.04.2021;fraud;-1;1;-2;4
313;PNC;NYK;13.04.2021;fraud;-1;1;-2;4
315;PNC;NYK;12.04.2021;fraud;-1;1;-2;4
318;PNC;NYK;22.03.2021;fraud;-1;1;-2;4
324;PRI;NYK;12.04.2021;fraud;-1;1;-2;4
327;PRI;NYK;14.04.2021;fraud;-1;1;-2;4
328;PRI;NYK;13.04.2021;fraud;-1;1;-2;4
330;PSEC;NYK;07.10.2020;fraud;-1;1;-2;4
333;PSEC;NYK;14.04.2021;fraud;-1;1;-2;4
334;PSEC;NYK;27.02.2018;fraud;-1;1;-2;4
335;PSEC;NYK;13.04.2021;fraud;-1;1;-2;4
336;PSEC;NYK;13.04.2021;fraud;-1;1;-2;4
339;PSEC;NYK;04.03.2021;fraud;-1;1;-2;4
340;RGA;NYK;24.10.2019;fraud;-1;1;-2;4
347;RGA;NYK;16.01.2014;fraud;-1;1;-2;4
350;RJF;NYK;14.04.2021;fraud;-1;1;-2;4
353;RJF;NYK;13.04.2021;fraud;-1;1;-2;4
354;RJF;NYK;12.04.2021;fraud;-1;1;-2;4
355;RJF;NYK;14.04.2021;fraud;-1;1;-2;4
360;RLI;NYK;14.04.2021;fraud;-1;1;-2;4
363;RLI;NYK;12.04.2021;fraud;-1;1;-2;4
364;RLI;NYK;13.04.2021;fraud;-1;1;-2;4
371;SCHW;NYK;01.05.2013;fraud;-1;1;-2;4
380;SF;NYK;10.08.2011;fraud;-1;1;-2;4
393;SIGI;NYK;13.04.2021;fraud;-1;1;-2;4
396;SIGI;NYK;13.04.2021;fraud;-1;1;-2;4
398;SIGI;NYK;22.03.2021;fraud;-1;1;-2;4
400;SIVB;NYK;14.04.2021;fraud;-1;1;-2;4
403;SIVB;NYK;01.12.2019;fraud;-1;1;-2;4
405;SIVB;NYK;12.04.2021;fraud;-1;1;-2;4
406;SIVB;NYK;14.04.2021;fraud;-1;1;-2;4
407;SIVB;NYK;13.04.2021;fraud;-1;1;-2;4
413;THG;NYK;14.04.2021;fraud;-1;1;-2;4
415;THG;NYK;12.04.2021;fraud;-1;1;-2;4
416;THG;NYK;13.04.2021;fraud;-1;1;-2;4
420;UMPQ;NYK;14.04.2021;fraud;-1;1;-2;4
425;UMPQ;NYK;13.04.2021;fraud;-1;1;-2;4
428;UMPQ;NYK;14.04.2021;fraud;-1;1;-2;4
