396;SIGI;NYK;13.04.2021;fraud;-2;2;-4;6
398;SIGI;NYK;22.03.2021;fraud;-2;2;-4;6
400;SIVB;NYK;14.04.2021;fraud;-2;2;-4;6
403;SIVB;NYK;01.12.2019;fraud;-2;2;-4;6
405;SIVB;NYK;12.04.2021;fraud;-2;2;-4;6
406;SIVB;NYK;14.04.2021;fraud;-2;2;-4;6
407;SIVB;NYK;13.04.2021;fraud;-2;2;-4;6
413;THG;NYK;14.04.2021;fraud;-2;2;-4;6
415;THG;NYK;12.04.2021;fraud;-2;2;-4;6
416;THG;NYK;13.04.2021;fraud;-2;2;-4;6
420;UMPQ;NYK;14.04.2021;fraud;-2;2;-4;6
425;UMPQ;NYK;13.04.2021;fraud;-2;2;-4;6
428;UMPQ;NYK;14.04.2021;fraud;-2;2;-4;6
429;UMPQ;NYK;21.07.2015;fraud;-2;2;-4;6
431;UNM;NYK;14.04.2021;fraud;-2;2;-4;6
432;UNM;NYK;14.04.2021;fraud;-2;2;-4;6
435;UNM;NYK;13.04.2021;fraud;-2;2;-4;6
440;USB;NYK;07.04.2021;fraud;-2;2;-4;6
444;USB;NYK;09.04.2021;fraud;-2;2;-4;6
446;USB;NYK;22.03.2021;fraud;-2;2;-4;6
448;USB;NYK;04.03.2021;fraud;-2;2;-4;6
463;WFC;NYK;13.04.2021;fraud;-2;2;-4;6
465;WFC;NYK;22.03.2021;fraud;-2;2;-4;6
471;WRB;NYK;12.04.2021;fraud;-2;2;-4;6
473;WRB;NYK;13.04.2021;fraud;-2;2;-4;6
477;WRB;NYK;04.02.2019;fraud;-2;2;-4;6
481;ZION;NYK;14.04.2021;fraud;-2;2;-4;6
482;ZION;NYK;14.04.2021;fraud;-2;2;-4;6
484;ZION;NYK;12.04.2021;fraud;-2;2;-4;6
486;ZION;NYK;14.04.2021;fraud;-2;2;-4;6
487;ZION;NYK;13.04.2021;fraud;-2;2;-4;6
