1;AFL;NYK;24.05.2016;fraud;-30;30;-60;62
3;AFL;NYK;30.10.2013;fraud;-30;30;-60;62
6;AFL;NYK;29.11.2012;fraud;-30;30;-60;62
12;ANAT;NYK;22.03.2021;fraud;-30;30;-60;62
20;AON;NYK;14.04.2021;fraud;-30;30;-60;62
21;AON;NYK;06.03.2019;fraud;-30;30;-60;62
23;AON;NYK;20.07.2020;fraud;-30;30;-60;62
26;AON;NYK;13.04.2021;fraud;-30;30;-60;62
30;ARCC;NYK;14.04.2021;fraud;-30;30;-60;62
36;ARCC;NYK;17.11.2020;fraud;-30;30;-60;62
37;ARCC;NYK;01.02.2017;fraud;-30;30;-60;62
38;ARCC;NYK;20.02.2018;fraud;-30;30;-60;62
42;AXP;NYK;22.03.2021;fraud;-30;30;-60;62
50;BAC;NYK;07.10.2020;fraud;-30;30;-60;62
51;BAC;NYK;27.02.2018;fraud;-30;30;-60;62
54;BAC;NYK;15.07.2015;fraud;-30;30;-60;62
55;BAC;NYK;31.01.2013;fraud;-30;30;-60;62
56;BAC;NYK;08.10.2009;fraud;-30;30;-60;62
57;BAC;NYK;07.12.2018;fraud;-30;30;-60;62
58;BAC;NYK;20.02.2018;fraud;-30;30;-60;62
60;BHF;NYK;13.04.2021;fraud;-30;30;-60;62
64;BHF;NYK;22.03.2021;fraud;-30;30;-60;62
65;BHF;NYK;09.04.2021;fraud;-30;30;-60;62
67;BHF;NYK;01.02.2017;fraud;-30;30;-60;62
70;BK;NYK;07.10.2020;fraud;-30;30;-60;62
71;BK;NYK;27.02.2018;fraud;-30;30;-60;62
74;BK;NYK;15.07.2015;fraud;-30;30;-60;62
75;BK;NYK;31.01.2013;fraud;-30;30;-60;62
76;BK;NYK;08.10.2009;fraud;-30;30;-60;62
77;BK;NYK;07.12.2018;fraud;-30;30;-60;62
78;BK;NYK;20.02.2018;fraud;-30;30;-60;62
81;BLK;NYK;28.07.2011;fraud;-30;30;-60;62
82;BLK;NYK;11.01.2021;fraud;-30;30;-60;62
90;BRK-A;NYK;08.05.2019;fraud;-30;30;-60;62
100;CG;NYK;28.08.2019;fraud;-30;30;-60;62
108;CG;NYK;18.01.2012;fraud;-30;30;-60;62
112;CINF;NYK;10.11.2011;fraud;-30;30;-60;62
121;CME;NYK;18.11.2013;fraud;-30;30;-60;62
122;CME;NYK;01.02.2017;fraud;-30;30;-60;62
123;CME;NYK;12.10.2015;fraud;-30;30;-60;62
132;CNO;NYK;14.04.2021;fraud;-30;30;-60;62
134;CNO;NYK;14.04.2021;fraud;-30;30;-60;62
136;CNO;NYK;01.02.2017;fraud;-30;30;-60;62
138;CNO;NYK;13.04.2021;fraud;-30;30;-60;62
144;DFS;NYK;15.04.2021;fraud;-30;30;-60;62
150;FAF;NYK;15.11.2018;fraud;-30;30;-60;62
152;FAF;NYK;20.02.2021;fraud;-30;30;-60;62
154;FAF;NYK;14.04.2021;fraud;-30;30;-60;62
157;FAF;NYK;22.03.2021;fraud;-30;30;-60;62
160;FCNCA;NYK;15.11.2018;fraud;-30;30;-60;62
162;FCNCA;NYK;20.02.2021;fraud;-30;30;-60;62
164;FCNCA;NYK;14.04.2021;fraud;-30;30;-60;62
167;FCNCA;NYK;22.03.2021;fraud;-30;30;-60;62
170;FITB;NYK;20.02.2021;fraud;-30;30;-60;62
171;FITB;NYK;12.04.2021;fraud;-30;30;-60;62
173;FITB;NYK;14.04.2021;fraud;-30;30;-60;62
174;FITB;NYK;13.04.2021;fraud;-30;30;-60;62
180;FMBI;NYK;15.11.2018;fraud;-30;30;-60;62
182;FMBI;NYK;20.02.2021;fraud;-30;30;-60;62
184;FMBI;NYK;14.04.2021;fraud;-30;30;-60;62
187;FMBI;NYK;22.03.2021;fraud;-30;30;-60;62
201;FNF;NYK;13.04.2021;fraud;-30;30;-60;62
203;FNF;NYK;14.04.2021;fraud;-30;30;-60;62
204;FNF;NYK;14.04.2021;fraud;-30;30;-60;62
208;FNF;NYK;11.04.2018;fraud;-30;30;-60;62
210;GL;NYK;01.02.2017;fraud;-30;30;-60;62
211;GL;NYK;24.07.2020;fraud;-30;30;-60;62
213;GL;NYK;14.04.2021;fraud;-30;30;-60;62
214;GL;NYK;14.04.2021;fraud;-30;30;-60;62
215;GL;NYK;13.04.2021;fraud;-30;30;-60;62
216;GL;NYK;22.03.2021;fraud;-30;30;-60;62
221;HMN;NYK;23.04.2013;fraud;-30;30;-60;62
222;HMN;NYK;30.05.2013;fraud;-30;30;-60;62
223;HMN;NYK;14.04.2021;fraud;-30;30;-60;62
224;HMN;NYK;13.04.2021;fraud;-30;30;-60;62
226;HMN;NYK;09.04.2021;fraud;-30;30;-60;62
230;HWC;NYK;14.04.2021;fraud;-30;30;-60;62
232;HWC;NYK;14.04.2021;fraud;-30;30;-60;62
233;HWC;NYK;13.04.2021;fraud;-30;30;-60;62
236;HWC;NYK;07.10.2020;fraud;-30;30;-60;62
240;ISBC;NYK;03.06.2020;fraud;-30;30;-60;62
241;ISBC;NYK;03.01.2017;fraud;-30;30;-60;62
242;ISBC;NYK;18.11.2011;fraud;-30;30;-60;62
243;ISBC;NYK;08.06.2018;fraud;-30;30;-60;62
244;ISBC;NYK;13.02.2012;fraud;-30;30;-60;62
245;ISBC;NYK;13.04.2021;fraud;-30;30;-60;62
247;ISBC;NYK;14.04.2021;fraud;-30;30;-60;62
251;IVZ;NYK;18.11.2011;fraud;-30;30;-60;62
252;IVZ;NYK;08.06.2018;fraud;-30;30;-60;62
253;IVZ;NYK;03.01.2017;fraud;-30;30;-60;62
255;IVZ;NYK;18.05.2015;fraud;-30;30;-60;62
258;IVZ;NYK;03.08.2015;fraud;-30;30;-60;62
260;JEF;NYK;23.07.2014;fraud;-30;30;-60;62
265;JEF;NYK;13.03.2013;fraud;-30;30;-60;62
266;JEF;NYK;18.02.2014;fraud;-30;30;-60;62
269;JEF;NYK;26.02.2014;fraud;-30;30;-60;62
270;JPM;NYK;21.07.2015;fraud;-30;30;-60;62
271;JPM;NYK;05.02.2020;fraud;-30;30;-60;62
276;JPM;NYK;13.04.2021;fraud;-30;30;-60;62
277;JPM;NYK;07.07.2014;fraud;-30;30;-60;62
281;MMC;NYK;13.04.2021;fraud;-30;30;-60;62
285;MMC;NYK;22.03.2021;fraud;-30;30;-60;62
289;MMC;NYK;01.02.2017;fraud;-30;30;-60;62
290;NDAQ;NYK;01.11.2018;fraud;-30;30;-60;62
