1;AFL;NYK;24.05.2016;fraud;-5;5;-10;12
3;AFL;NYK;30.10.2013;fraud;-5;5;-10;12
6;AFL;NYK;29.11.2012;fraud;-5;5;-10;12
12;ANAT;NYK;22.03.2021;fraud;-5;5;-10;12
20;AON;NYK;14.04.2021;fraud;-5;5;-10;12
21;AON;NYK;06.03.2019;fraud;-5;5;-10;12
23;AON;NYK;20.07.2020;fraud;-5;5;-10;12
26;AON;NYK;13.04.2021;fraud;-5;5;-10;12
30;ARCC;NYK;14.04.2021;fraud;-5;5;-10;12
36;ARCC;NYK;17.11.2020;fraud;-5;5;-10;12
37;ARCC;NYK;01.02.2017;fraud;-5;5;-10;12
38;ARCC;NYK;20.02.2018;fraud;-5;5;-10;12
42;AXP;NYK;22.03.2021;fraud;-5;5;-10;12
50;BAC;NYK;07.10.2020;fraud;-5;5;-10;12
51;BAC;NYK;27.02.2018;fraud;-5;5;-10;12
54;BAC;NYK;15.07.2015;fraud;-5;5;-10;12
55;BAC;NYK;31.01.2013;fraud;-5;5;-10;12
56;BAC;NYK;08.10.2009;fraud;-5;5;-10;12
57;BAC;NYK;07.12.2018;fraud;-5;5;-10;12
58;BAC;NYK;20.02.2018;fraud;-5;5;-10;12
60;BHF;NYK;13.04.2021;fraud;-5;5;-10;12
64;BHF;NYK;22.03.2021;fraud;-5;5;-10;12
65;BHF;NYK;09.04.2021;fraud;-5;5;-10;12
67;BHF;NYK;01.02.2017;fraud;-5;5;-10;12
70;BK;NYK;07.10.2020;fraud;-5;5;-10;12
71;BK;NYK;27.02.2018;fraud;-5;5;-10;12
74;BK;NYK;15.07.2015;fraud;-5;5;-10;12
75;BK;NYK;31.01.2013;fraud;-5;5;-10;12
76;BK;NYK;08.10.2009;fraud;-5;5;-10;12
77;BK;NYK;07.12.2018;fraud;-5;5;-10;12
78;BK;NYK;20.02.2018;fraud;-5;5;-10;12
81;BLK;NYK;28.07.2011;fraud;-5;5;-10;12
82;BLK;NYK;11.01.2021;fraud;-5;5;-10;12
90;BRK-A;NYK;08.05.2019;fraud;-5;5;-10;12
100;CG;NYK;28.08.2019;fraud;-5;5;-10;12
108;CG;NYK;18.01.2012;fraud;-5;5;-10;12
112;CINF;NYK;10.11.2011;fraud;-5;5;-10;12
121;CME;NYK;18.11.2013;fraud;-5;5;-10;12
122;CME;NYK;01.02.2017;fraud;-5;5;-10;12
123;CME;NYK;12.10.2015;fraud;-5;5;-10;12
132;CNO;NYK;14.04.2021;fraud;-5;5;-10;12
134;CNO;NYK;14.04.2021;fraud;-5;5;-10;12
136;CNO;NYK;01.02.2017;fraud;-5;5;-10;12
138;CNO;NYK;13.04.2021;fraud;-5;5;-10;12
144;DFS;NYK;15.04.2021;fraud;-5;5;-10;12
150;FAF;NYK;15.11.2018;fraud;-5;5;-10;12
152;FAF;NYK;20.02.2021;fraud;-5;5;-10;12
154;FAF;NYK;14.04.2021;fraud;-5;5;-10;12
157;FAF;NYK;22.03.2021;fraud;-5;5;-10;12
160;FCNCA;NYK;15.11.2018;fraud;-5;5;-10;12
162;FCNCA;NYK;20.02.2021;fraud;-5;5;-10;12
164;FCNCA;NYK;14.04.2021;fraud;-5;5;-10;12
167;FCNCA;NYK;22.03.2021;fraud;-5;5;-10;12
170;FITB;NYK;20.02.2021;fraud;-5;5;-10;12
171;FITB;NYK;12.04.2021;fraud;-5;5;-10;12
173;FITB;NYK;14.04.2021;fraud;-5;5;-10;12
174;FITB;NYK;13.04.2021;fraud;-5;5;-10;12
180;FMBI;NYK;15.11.2018;fraud;-5;5;-10;12
182;FMBI;NYK;20.02.2021;fraud;-5;5;-10;12
184;FMBI;NYK;14.04.2021;fraud;-5;5;-10;12
187;FMBI;NYK;22.03.2021;fraud;-5;5;-10;12
201;FNF;NYK;13.04.2021;fraud;-5;5;-10;12
203;FNF;NYK;14.04.2021;fraud;-5;5;-10;12
204;FNF;NYK;14.04.2021;fraud;-5;5;-10;12
208;FNF;NYK;11.04.2018;fraud;-5;5;-10;12
210;GL;NYK;01.02.2017;fraud;-5;5;-10;12
211;GL;NYK;24.07.2020;fraud;-5;5;-10;12
213;GL;NYK;14.04.2021;fraud;-5;5;-10;12
214;GL;NYK;14.04.2021;fraud;-5;5;-10;12
215;GL;NYK;13.04.2021;fraud;-5;5;-10;12
216;GL;NYK;22.03.2021;fraud;-5;5;-10;12
221;HMN;NYK;23.04.2013;fraud;-5;5;-10;12
222;HMN;NYK;30.05.2013;fraud;-5;5;-10;12
223;HMN;NYK;14.04.2021;fraud;-5;5;-10;12
224;HMN;NYK;13.04.2021;fraud;-5;5;-10;12
226;HMN;NYK;09.04.2021;fraud;-5;5;-10;12
230;HWC;NYK;14.04.2021;fraud;-5;5;-10;12
232;HWC;NYK;14.04.2021;fraud;-5;5;-10;12
233;HWC;NYK;13.04.2021;fraud;-5;5;-10;12
236;HWC;NYK;07.10.2020;fraud;-5;5;-10;12
240;ISBC;NYK;03.06.2020;fraud;-5;5;-10;12
241;ISBC;NYK;03.01.2017;fraud;-5;5;-10;12
242;ISBC;NYK;18.11.2011;fraud;-5;5;-10;12
243;ISBC;NYK;08.06.2018;fraud;-5;5;-10;12
244;ISBC;NYK;13.02.2012;fraud;-5;5;-10;12
245;ISBC;NYK;13.04.2021;fraud;-5;5;-10;12
247;ISBC;NYK;14.04.2021;fraud;-5;5;-10;12
251;IVZ;NYK;18.11.2011;fraud;-5;5;-10;12
252;IVZ;NYK;08.06.2018;fraud;-5;5;-10;12
253;IVZ;NYK;03.01.2017;fraud;-5;5;-10;12
255;IVZ;NYK;18.05.2015;fraud;-5;5;-10;12
258;IVZ;NYK;03.08.2015;fraud;-5;5;-10;12
260;JEF;NYK;23.07.2014;fraud;-5;5;-10;12
265;JEF;NYK;13.03.2013;fraud;-5;5;-10;12
266;JEF;NYK;18.02.2014;fraud;-5;5;-10;12
269;JEF;NYK;26.02.2014;fraud;-5;5;-10;12
270;JPM;NYK;21.07.2015;fraud;-5;5;-10;12
271;JPM;NYK;05.02.2020;fraud;-5;5;-10;12
276;JPM;NYK;13.04.2021;fraud;-5;5;-10;12
277;JPM;NYK;07.07.2014;fraud;-5;5;-10;12
281;MMC;NYK;13.04.2021;fraud;-5;5;-10;12
285;MMC;NYK;22.03.2021;fraud;-5;5;-10;12
289;MMC;NYK;01.02.2017;fraud;-5;5;-10;12
290;NDAQ;NYK;01.11.2018;fraud;-5;5;-10;12
294;NDAQ;NYK;27.09.2019;fraud;-5;5;-10;12
299;NDAQ;NYK;22.03.2021;fraud;-5;5;-10;12
300;PGR;NYK;22.03.2021;fraud;-5;5;-10;12
307;PGR;NYK;13.04.2021;fraud;-5;5;-10;12
308;PGR;NYK;09.04.2021;fraud;-5;5;-10;12
313;PNC;NYK;13.04.2021;fraud;-5;5;-10;12
315;PNC;NYK;12.04.2021;fraud;-5;5;-10;12
318;PNC;NYK;22.03.2021;fraud;-5;5;-10;12
324;PRI;NYK;12.04.2021;fraud;-5;5;-10;12
327;PRI;NYK;14.04.2021;fraud;-5;5;-10;12
328;PRI;NYK;13.04.2021;fraud;-5;5;-10;12
330;PSEC;NYK;07.10.2020;fraud;-5;5;-10;12
333;PSEC;NYK;14.04.2021;fraud;-5;5;-10;12
334;PSEC;NYK;27.02.2018;fraud;-5;5;-10;12
335;PSEC;NYK;13.04.2021;fraud;-5;5;-10;12
336;PSEC;NYK;13.04.2021;fraud;-5;5;-10;12
339;PSEC;NYK;04.03.2021;fraud;-5;5;-10;12
340;RGA;NYK;24.10.2019;fraud;-5;5;-10;12
347;RGA;NYK;16.01.2014;fraud;-5;5;-10;12
350;RJF;NYK;14.04.2021;fraud;-5;5;-10;12
353;RJF;NYK;13.04.2021;fraud;-5;5;-10;12
354;RJF;NYK;12.04.2021;fraud;-5;5;-10;12
355;RJF;NYK;14.04.2021;fraud;-5;5;-10;12
360;RLI;NYK;14.04.2021;fraud;-5;5;-10;12
363;RLI;NYK;12.04.2021;fraud;-5;5;-10;12
364;RLI;NYK;13.04.2021;fraud;-5;5;-10;12
371;SCHW;NYK;01.05.2013;fraud;-5;5;-10;12
380;SF;NYK;10.08.2011;fraud;-5;5;-10;12
393;SIGI;NYK;13.04.2021;fraud;-5;5;-10;12
396;SIGI;NYK;13.04.2021;fraud;-5;5;-10;12
398;SIGI;NYK;22.03.2021;fraud;-5;5;-10;12
400;SIVB;NYK;14.04.2021;fraud;-5;5;-10;12
403;SIVB;NYK;01.12.2019;fraud;-5;5;-10;12
405;SIVB;NYK;12.04.2021;fraud;-5;5;-10;12
406;SIVB;NYK;14.04.2021;fraud;-5;5;-10;12
407;SIVB;NYK;13.04.2021;fraud;-5;5;-10;12
413;THG;NYK;14.04.2021;fraud;-5;5;-10;12
415;THG;NYK;12.04.2021;fraud;-5;5;-10;12
416;THG;NYK;13.04.2021;fraud;-5;5;-10;12
420;UMPQ;NYK;14.04.2021;fraud;-5;5;-10;12
425;UMPQ;NYK;13.04.2021;fraud;-5;5;-10;12
428;UMPQ;NYK;14.04.2021;fraud;-5;5;-10;12
429;UMPQ;NYK;21.07.2015;fraud;-5;5;-10;12
431;UNM;NYK;14.04.2021;fraud;-5;5;-10;12
