Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,120.680000,121.360001,119.610001,120.449997,83.644516,24500
2010-01-05,120.529999,120.529999,118.949997,119.839996,83.220917,27800
2010-01-06,119.559998,119.559998,117.459999,119.000000,82.637611,12400
2010-01-07,119.000000,119.150002,116.599998,119.000000,82.637611,23200
2010-01-08,118.889999,119.220001,116.620003,118.769997,82.477882,12300
2010-01-11,118.470001,119.250000,118.379997,119.000000,82.637611,12000
2010-01-12,118.489998,119.070000,117.360001,117.559998,81.637589,15000
2010-01-13,118.169998,119.019997,117.250000,118.459999,82.262604,32400
2010-01-14,118.550003,118.800003,118.209999,118.699997,82.429276,19900
2010-01-15,118.959999,119.389999,114.480003,116.849998,81.144562,20900
2010-01-19,116.519997,118.480003,114.190002,118.000000,81.943184,16600
2010-01-20,115.790001,116.610001,113.739998,115.010002,79.866821,28500
2010-01-21,114.730003,114.730003,110.910004,112.000000,77.776581,25000
2010-01-22,112.500000,112.500000,108.150002,108.190002,75.130791,33200
2010-01-25,108.620003,110.339996,108.290001,109.199997,75.832161,28900
2010-01-26,108.470001,109.809998,105.900002,106.739998,74.123848,23500
2010-01-27,106.099998,108.849998,104.949997,108.849998,75.589088,18900
2010-01-28,109.440002,109.440002,106.110001,107.250000,74.477989,9100
2010-01-29,107.699997,112.750000,106.059998,106.440002,73.915497,29800
2010-02-01,106.510002,109.930000,106.510002,107.430000,74.603020,14000
2010-02-02,107.809998,108.790001,105.309998,107.769997,74.839134,17700
2010-02-03,107.730003,108.040001,104.339996,106.290001,73.811333,16500
2010-02-04,105.860001,107.690002,103.019997,103.150002,71.630829,23900
2010-02-05,103.260002,105.980003,102.000000,104.839996,72.804413,21000
2010-02-08,104.349998,105.669998,103.110001,103.260002,71.707207,15000
2010-02-09,105.250000,107.419998,104.580002,106.519997,73.971069,11600
2010-02-10,105.510002,106.820000,104.260002,106.349998,73.853027,10800
2010-02-11,105.360001,109.970001,102.900002,108.919998,75.637741,17900
2010-02-12,108.000000,111.489998,107.000000,110.970001,77.061317,26800
2010-02-16,111.860001,114.870003,107.339996,114.870003,79.769608,21000
2010-02-17,114.370003,114.620003,112.320000,114.620003,79.596008,19800
2010-02-18,114.019997,114.949997,110.309998,111.769997,77.616852,38300
2010-02-19,111.930000,113.750000,108.570000,110.059998,76.429367,14900
2010-02-22,111.080002,111.800003,107.489998,109.839996,76.276596,15600
2010-02-23,113.050003,113.050003,108.000000,108.000000,74.998840,17400
2010-02-24,110.830002,111.970001,107.040001,109.129997,75.783554,24400
2010-02-25,107.769997,108.800003,107.559998,107.809998,74.866905,5400
2010-02-26,107.820000,108.540001,106.919998,108.540001,75.373833,16000
2010-03-01,108.480003,110.129997,108.000000,109.290001,75.894646,9600
2010-03-02,110.000000,112.730003,109.110001,112.540001,78.151573,16100
2010-03-03,111.989998,112.040001,109.629997,110.440002,77.221619,9000
2010-03-04,111.169998,111.410004,110.330002,110.959999,77.585190,8600
2010-03-05,111.690002,112.540001,111.139999,112.250000,78.487190,19700
2010-03-08,112.949997,114.349998,112.800003,114.349998,79.955559,9000
2010-03-09,113.839996,114.339996,112.980003,113.720001,79.515053,7300
2010-03-10,114.070000,115.000000,111.250000,115.000000,80.410042,10800
2010-03-11,114.379997,115.000000,113.529999,115.000000,80.410042,9500
2010-03-12,115.000000,116.190002,114.639999,115.580002,80.815575,9400
2010-03-15,114.489998,115.559998,113.010002,113.589996,79.424149,11100
2010-03-16,116.639999,116.660004,113.769997,115.199997,80.549911,6600
2010-03-17,114.730003,116.930000,113.610001,116.860001,81.710617,7900
2010-03-18,117.139999,117.769997,116.419998,117.019997,81.822456,4600
2010-03-19,117.199997,120.370003,117.000000,120.300003,84.115891,80900
2010-03-22,118.500000,118.500000,116.099998,116.809998,81.675613,11800
2010-03-23,117.559998,118.980003,117.449997,118.980003,83.192917,4200
2010-03-24,117.449997,119.910004,116.919998,118.889999,83.130005,18100
2010-03-25,119.250000,119.250000,114.860001,116.660004,81.570755,9000
2010-03-26,117.580002,118.989998,117.000000,117.000000,81.808464,7500
2010-03-29,116.550003,118.320000,115.849998,116.260002,81.291023,21000
2010-03-30,117.309998,117.959999,115.610001,115.610001,80.836563,7500
2010-03-31,116.660004,117.239998,113.059998,113.540001,79.389183,28300
2010-04-01,114.349998,114.349998,111.400002,113.760002,79.542999,22400
2010-04-05,113.750000,115.019997,112.750000,114.000000,79.710808,29600
2010-04-06,114.639999,114.750000,112.139999,113.660004,79.473076,44100
2010-04-07,113.290001,115.300003,111.459999,114.260002,79.892639,20600
2010-04-08,113.389999,114.239998,112.540001,113.000000,79.011574,24000
2010-04-09,113.589996,113.739998,111.599998,112.779999,78.857773,10900
2010-04-12,112.510002,114.330002,111.349998,114.290001,79.913605,14800
2010-04-13,113.209999,115.519997,113.209999,114.769997,80.249245,4500
2010-04-14,115.800003,115.800003,113.519997,114.000000,79.710808,19600
2010-04-15,113.629997,116.400002,113.629997,113.930000,79.661873,10800
2010-04-16,114.250000,114.250000,110.480003,110.480003,77.249588,20400
2010-04-19,110.000000,113.379997,108.660004,111.580002,78.018715,15400
2010-04-20,112.330002,114.309998,110.459999,112.400002,78.592087,19200
2010-04-21,112.849998,113.980003,111.019997,111.779999,78.158546,12700
