Date,EPS
2020-12-31,$1.14
2020-09-30,$1.13
2020-06-30,$0.81
2020-03-31,$-1.58
2019-12-31,$0.72
2019-09-30,$1.15
2019-06-30,$0.45
2019-03-31,$0.71
2018-12-31,$-0.02
2018-09-30,$0.64
2018-06-30,$1.09
2018-03-31,$0.53
2017-12-31,$0.45
2017-09-30,$0.55
2017-06-30,$0.50
2017-03-31,$0.68
2016-12-31,$0.56
2016-09-30,$0.47
2016-06-30,$0.30
2016-03-31,$0.23
2015-12-31,$0.23
2015-09-30,$-0.40
2015-06-30,$0.21
2015-03-31,$1.00
2014-12-31,$0.88
2014-09-30,$0.41
2014-06-30,$0.85
2014-03-31,$0.44
2013-12-31,$1.04
2013-09-30,$0.29
2013-06-30,$0.36
2013-03-31,$0.29
2012-12-31,$0.20
2012-09-30,$0.24
2012-06-30,$-0.14
2012-03-31,$0.11
2011-12-31,$-0.06
2011-09-30,$-0.56
2011-06-30,$0.18
2011-03-31,$0.09
2010-12-31,$0.01
2010-09-30,$-0.12
2010-06-30,$-0.55
2010-03-31,$-0.36
2009-12-31,$-0.43
2009-09-30,$-0.60
2009-06-30,$-0.60
2009-03-31,$-0.84
2008-12-31,$-3.04
2008-09-30,$-1.26
2008-06-30,$-0.59
2008-03-31,$-0.95
2007-12-31,$-0.65
2007-09-30,$-0.44
2007-06-30,$0.00
2007-03-31,$0.00
2006-09-30,$0.00
2006-06-30,$0.00
