Date,EPS
2020-12-31,$1.67
2020-09-30,$0.81
2020-06-30,$0.38
2020-03-31,$-0.02
2019-12-31,$0.61
2019-09-30,$0.85
2019-06-30,$1.12
2019-03-31,$0.94
2018-12-31,$0.69
2018-09-30,$0.84
2018-06-30,$0.93
2018-03-31,$0.87
2017-12-31,$0.79
2017-09-30,$0.84
2017-06-30,$0.57
2017-03-31,$0.64
2016-12-31,$0.79
2016-09-30,$1.15
2016-06-30,$0.57
2016-03-31,$0.62
2015-12-31,$0.57
2015-09-30,$0.79
2015-06-30,$0.63
2015-03-31,$0.59
2014-12-31,$0.56
2014-09-30,$0.95
2014-06-30,$0.90
2014-03-31,$0.83
2013-12-31,$0.62
2013-09-30,$0.65
2013-06-30,$0.55
2013-03-31,$0.55
2012-12-31,$0.77
2012-09-30,$0.47
2012-06-30,$0.51
2012-03-31,$0.63
2011-12-31,$0.55
2011-09-30,$0.35
2011-06-30,$0.37
2011-03-31,$0.52
2010-12-31,$0.55
2010-09-30,$0.41
2010-06-30,$0.47
2010-03-31,$0.49
2009-12-31,$0.54
2009-09-30,$0.39
2009-06-30,$0.39
2009-03-31,$-0.09
2008-12-31,$0.20
2008-09-30,$-0.11
2008-06-30,$0.31
2008-03-31,$0.69
2007-12-31,$0.74
2007-09-30,$0.62
2007-06-30,$0.62
2007-03-31,$0.62
2006-12-31,$0.65
2006-09-30,$0.58
2006-06-30,$0.55
2006-03-31,$0.53
2005-12-31,$0.55
2005-09-30,$0.41
2005-06-30,$0.45
2005-03-31,$0.41
