Date,EPS
2020-12-31,$0.81
2020-09-30,$1.21
2020-06-30,$1.43
2020-03-31,$-0.80
2019-12-31,$0.57
2019-09-30,$0.46
2019-06-30,$0.72
2019-03-31,$0.59
2018-12-31,$0.21
2018-09-30,$0.57
2018-06-30,$0.52
2018-03-31,$0.56
2017-12-31,$0.45
2017-09-30,$0.41
2017-06-30,$0.53
2017-03-31,$0.47
2016-12-31,$0.56
2016-09-30,$0.62
2016-06-30,$0.84
2016-03-31,$0.32
2015-12-31,$-0.07
2015-09-30,$0.17
2015-06-30,$0.63
2015-03-31,$0.45
2014-12-31,$0.21
2014-09-30,$0.35
2014-06-30,$0.51
2014-03-31,$0.61
2013-12-31,$0.58
2013-09-30,$0.47
2013-06-30,$0.41
2013-03-31,$0.47
2012-12-31,$0.00
2012-09-30,$0.00
2012-06-30,$0.00
2012-03-31,$0.00
2011-12-31,$0.00
2011-09-30,$0.00
2011-06-30,$0.00
2011-03-31,$0.00
2010-12-31,$0.00
