Date,EPS
2020-12-31,$1.34
2020-09-30,$1.58
2020-06-30,$1.45
2020-03-31,$1.22
2019-12-31,$1.21
2019-09-30,$0.90
2019-06-30,$1.04
2019-03-31,$1.48
2018-12-31,$-0.26
2018-09-30,$0.97
2018-06-30,$0.97
2018-03-31,$1.05
2017-12-31,$1.44
2017-09-30,$1.00
2017-06-30,$0.87
2017-03-31,$0.99
2016-12-31,$-1.34
2016-09-30,$0.77
2016-06-30,$0.42
2016-03-31,$0.78
2015-12-31,$0.88
2015-09-30,$0.80
2015-06-30,$0.77
2015-03-31,$0.05
2014-12-31,$0.50
2014-09-30,$0.71
2014-06-30,$0.59
2014-03-31,$0.59
2013-12-31,$0.82
2013-09-30,$0.66
2013-06-30,$0.52
2013-03-31,$0.25
2012-12-31,$0.51
2012-09-30,$0.52
2012-06-30,$0.53
2012-03-31,$0.48
2011-12-31,$0.46
2011-09-30,$0.61
2011-06-30,$0.51
2011-03-31,$0.57
2010-12-31,$0.67
2010-09-30,$0.50
2010-06-30,$0.46
2010-03-31,$0.28
2009-12-31,$0.20
2009-09-30,$0.28
2009-06-30,$0.33
2009-03-31,$0.44
2008-12-31,$0.12
2008-09-30,$0.27
2008-06-30,$0.47
2008-03-31,$0.69
2007-12-31,$0.52
2007-09-30,$2.41
2007-06-30,$0.39
2007-03-31,$0.14
2006-12-31,$0.44
2006-09-30,$0.22
2006-06-30,$0.13
2006-03-31,$0.16
2005-12-31,$0.15
2005-09-30,$0.16
2005-06-30,$0.13
2005-03-31,$0.13
