Date,EPS
2020-12-31,$3.80
2020-09-30,$2.92
2020-06-30,$1.38
2020-03-31,$0.78
2019-12-31,$2.57
2019-09-30,$2.68
2019-06-30,$2.82
2019-03-31,$2.65
2018-12-31,$2.00
2018-09-30,$2.34
2018-06-30,$2.29
2018-03-31,$2.37
2017-12-31,$1.08
2017-09-30,$1.76
2017-06-30,$1.82
2017-03-31,$1.65
2016-12-31,$1.71
2016-09-30,$1.58
2016-06-30,$1.55
2016-03-31,$1.35
2015-12-31,$1.33
2015-09-30,$1.68
2015-06-30,$1.54
2015-03-31,$1.45
2014-12-31,$1.20
2014-09-30,$1.35
2014-06-30,$1.46
2014-03-31,$1.28
2013-12-31,$1.32
2013-09-30,$-0.17
2013-06-30,$1.60
2013-03-31,$1.59
2012-12-31,$1.40
2012-09-30,$1.40
2012-06-30,$1.21
2012-03-31,$1.19
2011-12-31,$0.91
2011-09-30,$1.02
2011-06-30,$1.27
2011-03-31,$1.28
2010-12-31,$1.12
2010-09-30,$1.01
2010-06-30,$1.09
2010-03-31,$0.74
2009-12-31,$0.76
2009-09-30,$0.82
2009-06-30,$0.28
2009-03-31,$0.40
2008-12-31,$0.06
2008-09-30,$0.09
2008-06-30,$0.53
2008-03-31,$0.67
2007-12-31,$0.82
2007-09-30,$0.97
2007-06-30,$1.20
2007-03-31,$1.34
2006-12-31,$1.27
2006-09-30,$0.92
2006-06-30,$0.99
2006-03-31,$0.86
2005-12-31,$0.76
2005-09-30,$0.71
2005-06-30,$0.28
2005-03-31,$0.63
