Date,EPS
2020-12-31,$1.92
2020-09-30,$1.76
2020-06-30,$1.62
2020-03-31,$1.52
2019-12-31,$1.69
2019-09-30,$1.82
2019-06-30,$1.67
2019-03-31,$1.65
2018-12-31,$1.46
2018-09-30,$1.55
2018-06-30,$1.59
2018-03-31,$1.49
2017-12-31,$8.64
2017-09-30,$1.29
2017-06-30,$1.18
2017-03-31,$1.11
2016-12-31,$1.10
2016-09-30,$1.25
2016-06-30,$1.13
2016-03-31,$1.01
2015-12-31,$1.06
2015-09-30,$1.15
2015-06-30,$1.00
2015-03-31,$0.95
2014-12-31,$1.13
2014-09-30,$1.00
2014-06-30,$0.98
2014-03-31,$0.98
2013-12-31,$1.03
2013-09-30,$0.95
2013-06-30,$0.96
2013-03-31,$0.85
2012-12-31,$1.03
2012-09-30,$0.91
2012-06-30,$0.88
2012-03-31,$0.78
2011-12-31,$0.78
2011-09-30,$0.83
2011-06-30,$0.85
2011-03-31,$0.56
2010-12-31,$0.74
2010-09-30,$0.63
2010-06-30,$0.68
2010-03-31,$0.65
2009-12-31,$0.61
2009-09-30,$0.54
2009-06-30,$0.61
2009-03-31,$0.40
2008-12-31,$0.72
2008-09-30,$0.32
2008-06-30,$0.65
2008-03-31,$0.57
2007-12-31,$0.62
2007-09-30,$0.63
2007-06-30,$0.59
2007-03-31,$0.61
2006-12-31,$0.64
2006-09-30,$0.57
2006-06-30,$0.56
2006-03-31,$0.52
2005-12-31,$0.53
2005-09-30,$0.51
2005-06-30,$0.56
2005-03-31,$0.48
