Date,EPS
2020-12-31,$0.59
2020-09-30,$0.51
2020-06-30,$0.37
2020-03-31,$0.40
2019-12-31,$0.75
2019-09-30,$0.56
2019-06-30,$0.74
2019-03-31,$0.70
2018-12-31,$0.70
2018-09-30,$0.66
2018-06-30,$0.63
2018-03-31,$0.62
2017-12-31,$0.21
2017-09-30,$0.46
2017-06-30,$0.44
2017-03-31,$0.45
2016-12-31,$0.39
2016-09-30,$0.41
2016-06-30,$0.41
2016-03-31,$0.28
2015-12-31,$0.25
2015-09-30,$0.38
2015-06-30,$0.43
2015-03-31,$0.25
2014-12-31,$0.32
2014-09-30,$-0.04
2014-06-30,$0.19
2014-03-31,$-0.05
2013-12-31,$0.28
2013-09-30,$0.20
2013-06-30,$0.32
2013-03-31,$0.10
2012-12-31,$0.03
2012-09-30,$0.00
2012-06-30,$0.19
2012-03-31,$0.03
2011-12-31,$0.18
2011-09-30,$0.56
2011-06-30,$-0.90
2011-03-31,$0.17
2010-12-31,$-0.15
2010-09-30,$-0.77
2010-06-30,$0.27
2010-03-31,$0.28
2009-12-31,$-0.80
2009-09-30,$-0.26
2009-06-30,$0.33
2009-03-31,$0.44
2008-12-31,$-0.56
2008-09-30,$0.15
2008-06-30,$0.72
2008-03-31,$0.23
2007-12-31,$0.03
2007-09-30,$0.82
2007-06-30,$1.28
2007-03-31,$1.16
2006-12-31,$1.15
2006-09-30,$1.18
2006-06-30,$1.19
2006-03-31,$1.07
2005-12-31,$0.88
2005-09-30,$0.95
2005-06-30,$1.14
2005-03-31,$1.07
