Date,EPS
2020-12-31,$2.86
2020-09-30,$2.59
2020-06-30,$3.04
2020-03-31,$1.17
2019-12-31,$1.81
2019-09-30,$1.42
2019-06-30,$1.66
2019-03-31,$1.83
2018-12-31,$0.44
2018-09-30,$1.57
2018-06-30,$1.19
2018-03-31,$1.22
2017-12-31,$0.98
2017-09-30,$0.38
2017-06-30,$0.63
2017-03-31,$0.73
2016-12-31,$0.65
2016-09-30,$0.34
2016-06-30,$0.33
2016-03-31,$0.44
2015-12-31,$0.56
2015-09-30,$0.47
2015-06-30,$0.62
2015-03-31,$0.50
2014-12-31,$0.62
2014-09-30,$0.50
2014-06-30,$0.49
2014-03-31,$0.54
2013-12-31,$0.49
2013-09-30,$0.39
2013-06-30,$0.54
2013-03-31,$0.51
2012-12-31,$0.41
2012-09-30,$0.46
2012-06-30,$0.19
2012-03-31,$0.42
2011-12-31,$0.42
2011-09-30,$0.24
2011-06-30,$0.38
2011-03-31,$0.55
2010-12-31,$0.45
2010-09-30,$0.40
2010-06-30,$0.32
2010-03-31,$0.44
2009-12-31,$0.45
2009-09-30,$0.40
2009-06-30,$0.37
2009-03-31,$0.35
2008-12-31,$0.26
2008-09-30,$-1.03
2008-06-30,$0.32
2008-03-31,$0.35
2007-12-31,$0.35
2007-09-30,$0.42
2007-06-30,$0.39
2007-03-31,$0.49
2006-12-31,$0.51
2006-09-30,$0.53
2006-06-30,$0.51
2006-03-31,$0.55
2005-12-31,$0.36
2005-09-30,$0.38
2005-06-30,$0.49
2005-03-31,$0.51
