Date,EPS
2020-12-31,$1.60
2020-09-30,$1.61
2020-06-30,$1.40
2020-03-31,$1.20
2019-12-31,$1.39
2019-09-30,$1.31
2019-06-30,$1.24
2019-03-31,$1.26
2018-12-31,$1.29
2018-09-30,$1.19
2018-06-30,$1.20
2018-03-31,$1.13
2017-12-31,$1.10
2017-09-30,$1.14
2017-06-30,$1.06
2017-03-31,$1.01
2016-12-31,$1.03
2016-09-30,$1.00
2016-06-30,$0.97
2016-03-31,$0.93
2015-12-31,$0.85
2015-09-30,$0.82
2015-06-30,$0.80
2015-03-31,$0.71
2014-12-31,$0.72
2014-09-30,$0.86
2014-06-30,$0.76
2014-03-31,$0.73
2013-12-31,$0.75
2013-09-30,$0.74
2013-06-30,$0.76
2013-03-31,$0.85
2012-12-31,$0.76
2012-09-30,$0.72
2012-06-30,$0.60
2012-03-31,$0.67
2011-12-31,$0.70
2011-09-30,$0.66
2011-06-30,$0.64
2011-03-31,$0.67
2010-12-31,$0.60
2010-09-30,$0.53
2010-06-30,$0.00
2010-03-31,$0.00
2009-12-31,$0.00
2008-12-31,$0.00
