Date,EPS
2020-12-31,$8.28
2020-09-30,$3.58
2020-06-30,$3.86
2020-03-31,$1.59
2019-12-31,$5.18
2019-09-30,$2.67
2019-06-30,$2.44
2019-03-31,$3.74
2018-12-31,$-1.60
2018-09-30,$2.68
2018-06-30,$1.91
2018-03-31,$2.71
2017-12-31,$4.33
2017-09-30,$1.74
2017-06-30,$1.49
2017-03-31,$1.79
2016-12-31,$2.15
2016-09-30,$1.31
2016-06-30,$0.64
2016-03-31,$0.57
2015-12-31,$1.19
2015-09-30,$1.54
2015-06-30,$0.79
2015-03-31,$1.53
2014-12-31,$1.84
2014-09-30,$1.74
2014-06-30,$1.39
2014-03-31,$1.30
2013-12-31,$1.76
2013-09-30,$0.66
2013-06-30,$0.92
2013-03-31,$1.47
2012-12-31,$0.81
2012-09-30,$1.48
2012-06-30,$0.86
2012-03-31,$1.53
2011-12-31,$1.37
2011-09-30,$0.34
2011-06-30,$-1.19
2011-03-31,$0.98
2010-12-31,$0.51
2010-09-30,$0.68
2010-06-30,$0.27
2010-03-31,$0.22
2009-12-31,$0.96
2009-09-30,$0.41
2009-06-30,$0.72
2009-03-31,$-0.51
2008-12-31,$-2.03
2008-09-30,$-1.70
2008-06-30,$0.05
2008-03-31,$0.62
2007-12-31,$1.35
2007-09-30,$1.70
2007-06-30,$2.30
2007-03-31,$2.41
2006-12-31,$1.93
2006-09-30,$1.83
2006-06-30,$1.89
2006-03-31,$2.19
2005-12-31,$1.65
2005-09-30,$-2.36
2005-06-30,$1.71
2005-03-31,$1.64
