Date,EPS
2020-12-31,$0.32
2020-09-30,$0.27
2020-06-30,$0.18
2020-03-31,$0.17
2019-12-31,$0.18
2019-09-30,$0.20
2019-06-30,$0.18
2019-03-31,$0.18
2018-12-31,$0.13
2018-09-30,$0.19
2018-06-30,$0.20
2018-03-31,$0.20
2017-12-31,$-0.03
2017-09-30,$0.16
2017-06-30,$0.14
2017-03-31,$0.16
2016-12-31,$0.18
2016-09-30,$0.17
2016-06-30,$0.15
2016-03-31,$0.14
2015-12-31,$0.14
2015-09-30,$0.15
2015-06-30,$0.14
2015-03-31,$0.12
2014-12-31,$0.13
2014-09-30,$0.11
2014-06-30,$0.04
2014-03-31,$0.10
2013-12-31,$0.09
2013-09-30,$0.11
2013-06-30,$0.10
2013-03-31,$0.10
2012-12-31,$0.07
2012-09-30,$0.09
2012-06-30,$0.09
2012-03-31,$0.07
2011-12-31,$0.08
2011-09-30,$0.08
2011-06-30,$0.07
2011-03-31,$0.07
2010-12-31,$0.06
2010-09-30,$0.06
2010-06-30,$0.06
2010-03-31,$0.05
2009-12-31,$0.04
2009-09-30,$0.04
2009-06-30,$0.02
2009-03-31,$0.03
2008-12-31,$0.00
2008-09-30,$0.02
2008-06-30,$0.00
2008-03-31,$0.02
2007-12-31,$0.01
2007-09-30,$0.01
2007-06-30,$0.00
2007-03-31,$0.01
2006-12-31,$0.04
2006-09-30,$0.02
2006-06-30,$0.00
2006-03-31,$0.03
2005-12-31,$-0.02
2005-09-30,$0.00
2005-06-30,$0.00
2005-03-31,$0.00
