Date,EPS
2020-12-31,$0.34
2020-09-30,$0.47
2020-06-30,$0.34
2020-03-31,$0.54
2019-12-31,$0.26
2019-09-30,$0.41
2019-06-30,$0.33
2019-03-31,$0.40
2018-12-31,$0.26
2018-09-30,$0.38
2018-06-30,$0.26
2018-03-31,$0.32
2017-12-31,$0.65
2017-09-30,$0.27
2017-06-30,$0.23
2017-03-31,$0.25
2016-12-31,$0.21
2016-09-30,$0.25
2016-06-30,$0.24
2016-03-31,$0.22
2015-12-31,$0.21
2015-09-30,$0.24
2015-06-30,$0.22
2015-03-31,$0.20
2014-12-31,$0.08
2014-09-30,$0.24
2014-06-30,$0.21
2014-03-31,$0.18
2013-12-31,$0.16
2013-09-30,$0.20
2013-06-30,$0.18
2013-03-31,$0.21
2012-12-31,$0.15
2012-09-30,$0.17
2012-06-30,$0.15
2012-03-31,$0.17
2011-12-31,$0.13
2011-09-30,$0.15
2011-06-30,$0.13
2011-03-31,$0.16
2010-12-31,$0.11
2010-09-30,$0.16
2010-06-30,$0.15
2010-03-31,$0.16
2009-12-31,$0.08
2009-09-30,$0.15
2009-06-30,$0.15
2009-03-31,$0.17
2008-12-31,$0.11
2008-09-30,$0.15
2008-06-30,$0.15
2008-03-31,$0.19
2007-12-31,$0.12
2007-09-30,$0.17
2007-06-30,$0.19
2007-03-31,$0.21
2006-12-31,$0.13
2006-09-30,$0.15
2006-06-30,$0.16
2006-03-31,$0.18
2005-12-31,$0.13
2005-09-30,$0.13
2005-06-30,$0.14
2005-03-31,$0.16
