Date,EPS
2020-12-31,$0.81
2020-09-30,$1.01
2020-06-30,$1.03
2020-03-31,$1.42
2019-12-31,$0.77
2019-09-30,$0.94
2019-06-30,$0.78
2019-03-31,$0.85
2018-12-31,$1.23
2018-09-30,$0.76
2018-06-30,$0.73
2018-03-31,$1.04
2017-12-31,$2.40
2017-09-30,$0.53
2017-06-30,$0.60
2017-03-31,$0.16
2016-12-31,$0.55
2016-09-30,$0.50
2016-06-30,$0.62
2016-03-31,$0.60
2015-12-31,$0.61
2015-09-30,$0.81
2015-06-30,$0.54
2015-03-31,$0.50
2014-12-31,$0.58
2014-09-30,$0.57
2014-06-30,$0.50
2014-03-31,$0.56
2013-12-31,$0.52
2013-09-30,$0.47
2013-06-30,$0.52
2013-03-31,$0.48
2012-12-31,$0.45
2012-09-30,$0.52
2012-06-30,$0.44
2012-03-31,$0.37
2011-12-31,$0.35
2011-09-30,$0.45
2011-06-30,$0.36
2011-03-31,$0.36
2010-12-31,$0.31
2010-09-30,$0.20
2010-06-30,$0.27
2010-03-31,$0.25
2009-12-31,$0.39
2009-09-30,$0.21
2009-06-30,$0.31
2009-03-31,$0.24
2008-12-31,$0.00
