Date,EPS
2020-12-31,$2.42
2020-09-30,$0.00
2020-03-31,$0.38
2019-12-31,$0.76
2019-09-30,$0.84
2019-06-30,$0.31
2019-03-31,$0.54
2018-12-31,$0.21
2018-09-30,$0.51
2018-06-30,$0.02
2018-03-31,$0.52
2017-12-31,$-0.43
2017-09-30,$0.17
2017-06-30,$0.11
2017-03-31,$0.19
2016-12-31,$0.14
2016-09-30,$0.28
2016-06-30,$0.30
2016-03-31,$0.26
2015-12-31,$0.31
2015-09-30,$0.29
2015-06-30,$0.41
2015-03-31,$0.28
2014-12-31,$0.28
2014-09-30,$-0.01
2014-06-30,$0.07
2014-03-31,$0.09
2013-12-31,$0.00
2013-09-30,$0.00
2012-12-31,$0.00
2011-12-31,$0.00
