Date,EPS
2020-12-31,$0.59
2020-09-30,$0.35
2020-06-30,$0.14
2020-03-31,$0.32
2019-12-31,$0.50
2019-09-30,$0.15
2019-06-30,$1.07
2019-03-31,$0.83
2018-12-31,$0.48
2018-09-30,$1.00
2018-06-30,$0.96
2018-03-31,$0.99
2017-12-31,$0.87
2017-09-30,$0.56
2017-06-30,$0.73
2017-03-31,$0.67
2016-12-31,$0.67
2016-09-30,$0.23
2016-06-30,$0.67
2016-03-31,$0.60
2015-12-31,$0.67
2015-09-30,$0.64
2015-06-30,$0.54
2015-03-31,$0.54
2014-12-31,$0.46
2014-09-30,$0.51
2014-06-30,$0.54
2014-03-31,$0.46
2013-12-31,$0.48
2013-09-30,$0.53
2013-06-30,$0.51
2013-03-31,$0.48
2012-12-31,$0.42
2012-09-30,$0.48
2012-06-30,$0.50
2012-03-31,$0.45
2011-12-31,$0.42
2011-09-30,$0.42
2011-06-30,$0.40
2011-03-31,$0.33
2010-12-31,$0.29
2010-09-30,$0.32
2010-06-30,$0.17
2010-03-31,$0.10
2009-12-31,$0.11
2009-09-30,$0.10
2009-06-30,$0.10
2009-03-31,$0.11
2008-12-31,$0.06
2008-09-30,$-0.04
2008-06-30,$0.40
2008-03-31,$0.41
2007-12-31,$0.41
2007-09-30,$0.44
2007-06-30,$0.39
2007-03-31,$0.36
2006-12-31,$0.46
2006-09-30,$0.46
2006-06-30,$0.49
2006-03-31,$0.47
2005-12-31,$0.50
2005-09-30,$0.54
2005-06-30,$0.53
2005-03-31,$0.53
