Date,EPS
2020-12-31,$0.26
2020-09-30,$0.27
2020-06-30,$0.13
2020-03-31,$0.03
2019-12-31,$0.28
2019-09-30,$0.34
2019-06-30,$0.33
2019-03-31,$0.32
2018-12-31,$0.29
2018-09-30,$0.33
2018-06-30,$0.30
2018-03-31,$0.28
2017-12-31,$0.37
2017-09-30,$0.23
2017-06-30,$0.23
2017-03-31,$0.17
2016-12-31,$0.20
2016-09-30,$0.11
2016-06-30,$0.19
2016-03-31,$0.20
2015-12-31,$0.21
2015-09-30,$0.18
2015-06-30,$0.23
2015-03-31,$0.19
2014-12-31,$0.18
2014-09-30,$0.18
2014-06-30,$0.19
2014-03-31,$0.17
2013-12-31,$0.18
2013-09-30,$0.20
2013-06-30,$0.17
2013-03-31,$0.17
2012-12-31,$0.16
2012-09-30,$0.19
2012-06-30,$0.17
2012-03-31,$0.17
2011-12-31,$0.13
2011-09-30,$0.16
2011-06-30,$0.16
2011-03-31,$0.14
2010-12-31,$0.05
2010-09-30,$0.10
2010-06-30,$0.03
2010-03-31,$0.01
2009-12-31,$1.38
2009-09-30,$-0.33
2009-06-30,$-0.40
2009-03-31,$-6.79
2008-12-31,$-1.21
2008-09-30,$0.17
2008-06-30,$0.25
2008-03-31,$0.35
2007-12-31,$-0.87
2007-09-30,$0.38
2007-06-30,$0.34
2007-03-31,$0.40
2006-12-31,$0.36
2006-09-30,$0.65
2006-06-30,$0.46
2006-03-31,$0.45
2005-12-31,$0.44
2005-09-30,$0.47
2005-06-30,$0.45
2005-03-31,$0.41
