Date,EPS
2020-12-31,$2.33
2020-09-30,$-0.58
2020-06-30,$2.81
2020-03-31,$2.43
2019-12-31,$2.07
2019-09-30,$-0.96
2019-06-30,$2.21
2019-03-31,$2.52
2018-12-31,$0.17
2018-09-30,$0.76
2018-06-30,$1.09
2018-03-31,$1.96
2017-12-31,$5.75
2017-09-30,$-1.05
2017-06-30,$2.16
2017-03-31,$2.53
2016-12-31,$0.72
2016-09-30,$2.37
2016-06-30,$2.70
2016-03-31,$3.34
2015-12-31,$0.97
2015-09-30,$-0.10
2015-06-30,$0.47
2015-03-31,$0.71
2014-12-31,$0.71
2014-09-30,$1.92
2014-06-30,$1.95
2014-03-31,$1.86
2013-12-31,$1.46
2013-09-30,$1.68
2013-06-30,$1.70
2013-03-31,$1.46
2012-12-31,$0.40
2012-09-30,$1.52
2012-06-30,$1.94
2012-03-31,$1.81
2011-12-31,$1.69
2011-09-30,$0.77
2011-06-30,$1.67
2011-03-31,$1.38
2010-12-31,$-1.60
2010-09-30,$1.30
2010-06-30,$1.46
2010-03-31,$1.34
2009-12-31,$0.10
2009-09-30,$1.22
2009-06-30,$1.63
2009-03-31,$0.68
2008-12-31,$1.55
2008-09-30,$-0.94
2008-06-30,$1.59
2008-03-31,$1.56
2007-12-31,$1.01
2007-09-30,$1.56
2007-06-30,$1.36
2007-03-31,$1.45
2006-12-31,$2.00
2006-09-30,$1.18
2006-06-30,$1.16
2006-03-31,$1.23
2005-12-31,$1.02
2005-09-30,$0.74
2005-06-30,$0.92
2005-03-31,$0.82
