Date,EPS
2020-12-31,$1.38
2020-09-30,$1.50
2020-06-30,$1.47
2020-03-31,$0.75
2019-12-31,$1.60
2019-09-30,$1.73
2019-06-30,$1.72
2019-03-31,$1.79
2018-12-31,$1.83
2018-09-30,$1.78
2018-06-30,$1.68
2018-03-31,$1.61
2017-12-31,$1.53
2017-09-30,$1.41
2017-06-30,$1.29
2017-03-31,$1.28
2016-12-31,$1.28
2016-09-30,$1.24
2016-06-30,$1.11
2016-03-31,$1.07
2015-12-31,$0.90
2015-09-30,$1.17
2015-06-30,$1.11
2015-03-31,$1.10
2014-12-31,$1.12
2014-09-30,$1.18
2014-06-30,$1.03
2014-03-31,$0.96
2013-12-31,$0.99
2013-09-30,$0.96
2013-06-30,$0.94
2013-03-31,$0.91
2012-12-31,$0.98
2012-09-30,$0.95
2012-06-30,$0.94
2012-03-31,$0.99
2011-12-31,$0.89
2011-09-30,$0.89
2011-06-30,$0.91
2011-03-31,$0.85
2010-12-31,$0.88
2010-09-30,$0.90
2010-06-30,$0.87
2010-03-31,$0.79
2009-12-31,$0.86
2009-09-30,$0.75
2009-06-30,$0.63
2009-03-31,$0.76
2008-12-31,$0.89
2008-09-30,$0.83
2008-06-30,$0.89
2008-03-31,$0.89
2007-12-31,$0.95
2007-09-30,$0.95
2007-06-30,$0.89
2007-03-31,$0.78
2006-12-31,$0.85
2006-09-30,$0.88
2006-06-30,$0.86
2006-03-31,$0.83
2005-12-31,$0.81
2005-09-30,$0.79
2005-06-30,$0.77
2005-03-31,$0.70
