Date,EPS
2020-12-31,$0.72
2020-09-30,$0.62
2020-06-30,$1.12
2020-03-31,$1.48
2019-12-31,$0.77
2019-09-30,$0.59
2019-06-30,$0.65
2019-03-31,$1.40
2018-12-31,$0.31
2018-09-30,$0.54
2018-06-30,$1.04
2018-03-31,$1.34
2017-12-31,$0.06
2017-09-30,$0.76
2017-06-30,$0.96
2017-03-31,$1.09
2016-12-31,$0.84
2016-09-30,$0.73
2016-06-30,$0.90
2016-03-31,$0.91
2015-12-31,$0.72
2015-09-30,$0.61
2015-06-30,$0.77
2015-03-31,$0.88
2014-12-31,$0.54
2014-09-30,$0.54
2014-06-30,$0.77
2014-03-31,$0.80
2013-12-31,$0.55
2013-09-30,$0.45
2013-06-30,$0.69
2013-03-31,$0.74
2012-12-31,$0.47
2012-09-30,$0.44
2012-06-30,$0.59
2012-03-31,$0.63
2011-12-31,$0.47
2011-09-30,$0.24
2011-06-30,$0.50
2011-03-31,$0.58
2010-12-31,$0.37
2010-09-30,$0.30
2010-06-30,$0.43
2010-03-31,$0.45
2009-12-31,$0.05
2009-09-30,$0.41
2009-06-30,$-0.37
2009-03-31,$0.33
2008-12-31,$0.16
2008-09-30,$-0.02
2008-06-30,$0.12
2008-03-31,$-0.40
2007-12-31,$0.07
2007-09-30,$3.60
2007-06-30,$0.31
2007-03-31,$0.47
2006-12-31,$0.39
2006-09-30,$0.31
2006-06-30,$0.31
2006-03-31,$0.75
2005-12-31,$0.06
2005-09-30,$0.12
2005-06-30,$0.31
2005-03-31,$0.25
