Date,EPS
2020-12-31,$1.18
2020-09-30,$1.15
2020-06-30,$1.40
2020-03-31,$2.14
2019-12-31,$1.31
2019-09-30,$1.78
2019-06-30,$1.43
2019-03-31,$1.39
2018-12-31,$1.08
2018-09-30,$1.21
2018-06-30,$1.66
2018-03-31,$1.76
2017-12-31,$8.63
2017-09-30,$0.91
2017-06-30,$1.22
2017-03-31,$1.18
2016-12-31,$1.10
2016-09-30,$1.39
2016-06-30,$0.95
2016-03-31,$1.09
2015-12-31,$0.87
2015-09-30,$1.06
2015-06-30,$0.78
2015-03-31,$0.98
2014-12-31,$0.91
2014-09-30,$0.86
2014-06-30,$0.79
2014-03-31,$0.79
2013-12-31,$0.57
2013-09-30,$0.71
2013-06-30,$0.93
2013-03-31,$0.71
2012-12-31,$0.50
2012-09-30,$0.66
2012-06-30,$0.74
2012-03-31,$0.80
2011-12-31,$2.24
2011-09-30,$0.95
2011-06-30,$0.88
2011-03-31,$1.36
2010-12-31,$0.58
2010-09-30,$0.73
2010-06-30,$0.82
2010-03-31,$0.72
2009-12-31,$0.61
2009-09-30,$0.61
2009-06-30,$0.67
2009-03-31,$0.60
2008-12-31,$0.08
2008-09-30,$0.56
2008-06-30,$0.73
2008-03-31,$1.05
2007-12-31,$0.76
2007-09-30,$0.77
2007-06-30,$0.71
2007-03-31,$0.74
2006-12-31,$0.58
2006-09-30,$0.59
2006-06-30,$0.62
2006-03-31,$0.52
2005-12-31,$0.44
2005-09-30,$0.44
2005-06-30,$0.47
2005-03-31,$0.41
