Date,EPS
2020-12-31,$0.78
2020-09-30,$0.78
2020-06-30,$0.23
2020-03-31,$0.04
2019-12-31,$0.93
2019-09-30,$0.71
2019-06-30,$0.57
2019-03-31,$1.12
2018-12-31,$0.67
2018-09-30,$0.61
2018-06-30,$0.82
2018-03-31,$0.96
2017-12-31,$0.63
2017-09-30,$1.35
2017-06-30,$0.45
2017-03-31,$0.38
2016-12-31,$0.47
2016-09-30,$0.65
2016-06-30,$0.39
2016-03-31,$0.40
2015-12-31,$0.78
2015-09-30,$0.45
2015-06-30,$0.36
2015-03-31,$0.42
2014-12-31,$0.42
2014-09-30,$0.39
2014-06-30,$0.49
2014-03-31,$0.36
2013-12-31,$0.44
2013-09-30,$0.47
2013-06-30,$0.65
2013-03-31,$0.46
2012-12-31,$0.43
2012-09-30,$0.38
2012-06-30,$0.40
2012-03-31,$0.45
2011-12-31,$0.33
2011-09-30,$0.40
2011-06-30,$0.35
2011-03-31,$0.10
2010-12-31,$0.34
2010-09-30,$0.22
2010-06-30,$0.16
2010-03-31,$-0.09
2009-12-31,$-0.24
2009-09-30,$-0.20
2009-06-30,$1.15
2009-03-31,$-0.04
2008-12-31,$-3.94
2008-09-30,$-0.14
2008-06-30,$-0.37
2008-03-31,$0.54
2007-12-31,$0.03
2007-09-30,$0.61
2007-06-30,$0.69
2007-03-31,$0.65
2006-12-31,$0.11
2006-09-30,$0.68
2006-06-30,$0.69
2006-03-31,$0.65
2005-12-31,$0.59
2005-09-30,$0.71
2005-06-30,$0.75
2005-03-31,$0.72
