Date,EPS
2020-12-31,$2.52
2020-09-30,$2.81
2020-06-30,$2.51
2020-03-31,$1.75
2019-12-31,$2.23
2019-09-30,$2.28
2019-06-30,$2.28
2019-03-31,$1.83
2018-12-31,$1.98
2018-09-30,$1.94
2018-06-30,$1.95
2018-03-31,$1.46
2017-12-31,$3.68
2017-09-30,$1.46
2017-06-30,$1.36
2017-03-31,$1.11
2016-12-31,$1.22
2016-09-30,$1.22
2016-06-30,$1.23
2016-03-31,$0.92
2015-12-31,$0.96
2015-09-30,$0.98
2015-06-30,$0.94
2015-03-31,$0.82
2014-12-31,$0.84
2014-09-30,$0.75
2014-06-30,$0.89
2014-03-31,$0.81
2013-12-31,$0.66
2013-09-30,$0.78
2013-06-30,$0.74
2013-03-31,$0.65
2012-12-31,$0.66
2012-09-30,$0.72
2012-06-30,$0.72
2012-03-31,$0.61
2011-12-31,$0.51
2011-09-30,$0.46
2011-06-30,$0.49
2011-03-31,$0.62
2010-12-31,$2.25
2010-09-30,$0.52
2010-06-30,$0.29
2010-03-31,$0.00
2009-12-31,$1.68
2009-09-30,$0.00
2009-06-30,$0.00
2009-03-31,$0.00
2008-12-31,$0.00
