Date,EPS
2020-12-31,$1.96
2020-09-30,$1.11
2020-06-30,$1.84
2020-03-31,$-4.47
2019-12-31,$0.66
2019-09-30,$1.63
2019-06-30,$0.75
2019-03-31,$0.67
2018-12-31,$-0.98
2018-09-30,$0.77
2018-06-30,$0.25
2018-03-31,$-0.34
2017-12-31,$0.91
2017-09-30,$1.00
2017-06-30,$0.44
2017-03-31,$0.75
2016-12-31,$0.89
2016-09-30,$0.50
2016-06-30,$0.91
2016-03-31,$-0.19
2015-12-31,$0.02
2015-09-30,$0.20
2015-06-30,$0.30
2015-03-31,$0.09
2014-12-31,$0.02
2014-09-30,$-0.05
2014-06-30,$0.33
2014-03-31,$0.32
2013-12-31,$0.99
2013-09-30,$1.13
2013-06-30,$0.32
2013-03-31,$1.59
2012-12-31,$1.23
2012-09-30,$0.55
2012-06-30,$-0.38
2012-03-31,$0.66
2011-12-31,$-0.19
2011-09-30,$-3.86
2011-06-30,$-0.46
2011-03-31,$0.33
2010-12-31,$1.77
2010-09-30,$0.23
2010-06-30,$-0.79
2010-03-31,$-0.63
2009-12-31,$0.00
