Date,EPS
2020-12-31,$-0.03
2020-09-30,$0.32
2020-06-30,$-9.15
2020-03-31,$1.98
2019-12-31,$1.03
2019-09-30,$0.72
2019-06-30,$1.24
2019-03-31,$0.75
2018-12-31,$-0.63
2018-09-30,$-1.41
2018-06-30,$1.02
2018-03-31,$1.01
2017-12-31,$-7.00
2017-09-30,$-1.91
2017-06-30,$1.19
2017-03-31,$1.18
2016-12-31,$-2.72
2016-09-30,$0.42
2016-06-30,$1.68
2016-03-31,$-0.16
2015-12-31,$-1.27
2015-09-30,$-0.18
2015-06-30,$1.32
2015-03-31,$1.78
2014-12-31,$0.49
2014-09-30,$1.52
2014-06-30,$2.10
2014-03-31,$1.09
2013-12-31,$1.34
2013-09-30,$1.46
2013-06-30,$1.84
2013-03-31,$1.49
2012-12-31,$-2.13
2012-09-30,$1.13
2012-06-30,$1.33
2012-03-31,$1.71
2011-12-31,$11.80
2011-09-30,$-2.10
2011-06-30,$1.00
2011-03-31,$0.31
2010-12-31,$50.42
2010-09-30,$-18.53
2010-06-30,$-19.57
2010-03-31,$2.66
2009-12-31,$-53.79
2009-09-30,$0.68
2009-06-30,$2.30
2009-03-31,$-39.67
2008-12-31,$-472.90
2008-09-30,$-181.02
2008-06-30,$-41.13
2008-03-31,$-61.80
2007-12-31,$-40.22
2007-09-30,$23.80
2007-06-30,$32.80
2007-03-31,$31.60
2006-12-31,$26.40
2006-09-30,$32.20
2006-06-30,$24.20
2006-03-31,$24.40
2005-12-31,$3.40
2005-09-30,$13.20
2005-06-30,$34.20
2005-03-31,$29.00
