Date,EPS
2020-12-31,$0.89
2020-09-30,$2.01
2020-06-30,$-0.49
2020-03-31,$0.15
2019-12-31,$2.20
2019-09-30,$-0.83
2019-06-30,$1.79
2019-03-31,$1.22
2018-12-31,$1.82
2018-09-30,$2.24
2018-06-30,$1.70
2018-03-31,$1.64
2017-12-31,$3.65
2017-09-30,$1.87
2017-06-30,$1.81
2017-03-31,$1.89
2016-12-31,$0.85
2016-09-30,$2.00
2016-06-30,$1.35
2016-03-31,$0.83
2015-12-31,$1.14
2015-09-30,$0.87
2015-06-30,$1.35
2015-03-31,$1.15
2014-12-31,$1.33
2014-09-30,$1.65
2014-06-30,$1.48
2014-03-31,$1.21
2013-12-31,$1.28
2013-09-30,$1.23
2013-06-30,$1.15
2013-03-31,$0.86
2012-12-31,$1.14
2012-09-30,$1.51
2012-06-30,$1.09
2012-03-31,$0.82
2011-12-31,$-1.70
2011-09-30,$0.47
2011-06-30,$0.95
2011-03-31,$0.97
2010-12-31,$0.37
2010-09-30,$0.75
2010-06-30,$0.33
2010-03-31,$0.85
2009-12-31,$0.60
2009-09-30,$0.44
2009-06-30,$-0.62
2009-03-31,$-2.27
2008-12-31,$-1.94
2008-09-30,$0.58
2008-06-30,$0.48
2008-03-31,$1.10
2007-12-31,$0.43
2007-09-30,$1.21
2007-06-30,$1.37
2007-03-31,$1.42
2006-12-31,$1.37
2006-09-30,$1.29
2006-06-30,$1.23
2006-03-31,$1.24
2005-12-31,$1.28
2005-09-30,$1.30
2005-06-30,$1.13
2005-03-31,$1.01
